0.69091,0.88182,0.69091,0.51818,0.58182,0.15455,6.3737
0.32727,0.42727,0.97273,0.6,0.59091,0.97273,5.4141
0.78182,0.99091,0.12727,0.46364,0.66364,0.44545,14.626
0.51818,0.34545,0.85455,0.84545,0.15455,0.33636,3.8788
0.76364,0.48182,0.99091,0.40909,0.76364,0.98182,5.4141
0.30909,0.54545,0.27273,0.81818,0.93636,0.79091,5.6061
0.13636,0.17273,0.94545,0.1,0.44545,0.14545,18.081
0.24545,0.54545,0.69091,0.71818,0.72727,0.33636,9.4444
0.72727,0.35455,0.46364,0.21818,0.77273,0.50909,6.7576
0.18182,0.83636,0.53636,0.7,0.21818,0.12727,19.232
0.90909,0.17273,0.74545,0.33636,0.42727,0.89091,6.5657
0.5,0.55455,0.31818,0.14545,0.81818,0.9,14.051
0.51818,0.94545,0.90909,0.74545,0.31818,0.39091,7.3333
0.60909,0.82727,0.40909,1,0.45455,0.58182,11.939
0.23636,0.13636,0.75455,0.18182,0.93636,0.74545,13.283
0.60909,0.69091,0.36364,0.30909,0.64545,0.54545,6.1818
0.87273,0.40909,0.88182,0.52727,0.48182,0.41818,3.6869
0.94545,0.8,0.28182,0.6,0.7,0.38182,14.818
0.91818,0.86364,0.53636,0.88182,0.32727,0.91818,14.626
0.29091,0.82727,0.34545,0.72727,0.50909,0.60909,9.0606
0.55455,0.92727,0.20909,0.77273,0.45455,0.60909,16.737
0.73636,0.85455,0.8,0.38182,0.23636,0.23636,10.404
0.23636,0.52727,0.42727,0.78182,0.92727,0.56364,16.545
0.72727,0.7,0.44545,0.75455,0.33636,0.23636,19.04
0.33636,0.66364,0.98182,0.97273,0.3,0.90909,15.778
0.44545,0.71818,0.13636,0.74545,0.89091,0.26364,6.9495
0.19091,0.10909,0.95455,0.50909,0.18182,0.78182,8.2929
0.31818,0.18182,1,0.68182,0.73636,0.82727,5.798
0.66364,0.94545,0.96364,0.62727,0.40909,0.65455,12.131
0.30909,0.38182,0.39091,0.44545,0.96364,0.76364,10.212
0.63636,0.38182,0.40909,0.44545,0.46364,0.7,8.101
0.35455,0.59091,0.70909,0.32727,0.13636,0.9,18.273
0.83636,0.83636,0.3,0.54545,0.72727,0.96364,6.5657
0.97273,0.75455,0.95455,0.58182,0.4,0.20909,12.323
0.93636,0.32727,0.71818,0.92727,0.50909,0.31818,13.859
0.15455,0.9,0.19091,0.47273,0.56364,0.86364,6.7576
0.21818,0.42727,0.26364,0.98182,0.25455,0.28182,9.8283
0.28182,0.53636,0.44545,0.70909,0.82727,0.33636,10.02
0.87273,0.16364,0.1,0.64545,0.2,0.70909,11.939
0.84545,0.2,0.39091,0.32727,0.90909,0.27273,14.242
0.57273,0.69091,0.6,0.69091,0.22727,0.85455,13.667
0.14545,0.56364,0.72727,0.24545,0.69091,0.67273,14.818
0.68182,0.57273,0.77273,0.3,0.70909,0.76364,6.1818
0.75455,0.70909,0.43636,0.52727,0.28182,0.93636,2.3434
0.1,0.76364,0.64545,0.12727,0.38182,0.40909,2.9192
0.82727,0.10909,0.66364,0.11818,0.53636,0.38182,4.4545
0.61818,0.31818,0.27273,0.5,0.61818,0.68182,2.7273
0.55455,0.23636,0.33636,0.69091,0.83636,0.34545,5.798
0.84545,0.1,0.55455,0.75455,0.21818,0.89091,18.465
0.76364,0.1,0.80909,0.36364,0.47273,1,3.4949
0.65455,0.6,0.52727,0.77273,0.83636,0.10909,17.505
0.39091,0.46364,0.38182,0.26364,0.2,0.59091,8.8687
0.33636,0.9,0.28182,0.99091,0.4,0.53636,13.667
0.19091,0.79091,0.81818,0.26364,0.8,0.24545,1.5758
0.22727,0.45455,0.44545,0.62727,0.11818,0.47273,5.0303
0.83636,0.87273,0.96364,0.23636,0.40909,0.42727,19.232
0.18182,0.72727,0.51818,0.75455,0.24545,0.82727,1
0.21818,0.80909,0.70909,0.78182,0.24545,0.34545,6.9495
0.84545,0.71818,0.41818,0.65455,0.89091,0.63636,16.737
0.1,0.80909,0.73636,0.71818,0.17273,0.56364,15.586
0.59091,0.20909,0.17273,0.99091,0.40909,0.96364,7.1414
1,0.18182,0.17273,0.60909,0.86364,0.25455,15.778
0.65455,0.10909,0.56364,0.51818,0.46364,0.8,17.313
0.3,0.43636,0.88182,0.22727,0.71818,0.85455,9.2525
0.48182,0.33636,0.68182,0.16364,1,0.4,11.364
0.31818,0.5,0.35455,0.87273,0.61818,0.22727,5.6061
0.7,0.16364,0.25455,1,0.22727,0.94545,8.4848
0.33636,0.82727,0.50909,0.88182,0.96364,0.71818,7.3333
0.50909,0.22727,0.88182,0.79091,0.67273,0.53636,20
0.5,0.19091,0.8,0.53636,0.7,0.92727,5.6061
0.74545,0.51818,0.1,0.50909,0.97273,0.26364,11.556
0.44545,0.59091,0.64545,0.59091,0.10909,0.91818,5.798
0.3,0.21818,0.65455,0.28182,0.65455,0.18182,10.596
0.84545,0.58182,0.54545,0.31818,0.20909,0.53636,6.1818
0.22727,0.49091,0.54545,0.91818,0.36364,0.88182,19.04
0.44545,0.27273,0.90909,0.66364,0.47273,0.29091,15.778
0.17273,0.20909,0.18182,0.73636,0.29091,0.76364,18.081
0.64545,0.87273,0.23636,0.67273,0.92727,0.39091,6.3737
0.85455,0.50909,0.9,0.47273,0.65455,0.47273,7.3333
0.34545,0.33636,0.59091,0.50909,0.32727,0.21818,11.939
0.97273,0.21818,0.59091,0.29091,0.75455,0.88182,20
0.53636,0.41818,0.21818,1,0.50909,0.7,2.1515
0.70909,0.18182,0.52727,0.43636,0.14545,0.18182,7.1414
0.54545,0.95455,0.26364,0.5,0.84545,0.43636,19.424
0.46364,0.59091,0.3,0.38182,0.85455,0.8,17.505
0.67273,0.49091,0.54545,0.66364,0.16364,0.35455,10.596
0.7,0.95455,0.23636,0.59091,0.64545,0.90909,20
0.49091,0.63636,0.84545,0.92727,0.46364,0.6,11.747
0.26364,0.13636,0.32727,0.69091,0.81818,0.54545,19.616
0.94545,0.17273,0.78182,0.5,0.82727,0.17273,1.7677
0.4,0.89091,0.63636,0.40909,0.99091,0.6,17.121
0.34545,0.90909,0.27273,0.62727,0.48182,0.21818,5.9899
0.61818,0.12727,0.25455,0.76364,0.28182,0.62727,17.505
0.47273,0.64545,0.10909,0.99091,0.74545,0.70909,9.8283
0.73636,0.58182,0.38182,0.22727,0.79091,0.32727,15.202
0.9,0.53636,0.84545,0.12727,0.99091,0.16364,15.394
0.99091,0.57273,0.24545,0.64545,0.63636,0.81818,5.9899
1,0.87273,0.17273,0.48182,0.68182,0.93636,11.556
0.32727,0.67273,0.72727,0.22727,0.78182,0.10909,6.5657
0.53636,0.88182,0.11818,0.83636,0.67273,0.58182,2.9192
0.93636,0.79091,0.93636,0.40909,0.24545,0.2,1.7677
0.15455,0.26364,0.29091,0.37273,0.78182,0.29091,10.98
0.64545,0.84545,0.83636,0.5,0.90909,0.3,5.2222
0.90909,0.71818,0.45455,1,0.1,0.96364,4.8384
0.90909,0.74545,0.60909,0.96364,0.27273,1,17.889
0.81818,0.81818,0.17273,0.99091,0.35455,0.18182,10.596
0.55455,0.7,0.64545,0.36364,0.50909,0.4,12.323
0.24545,0.55455,0.38182,0.71818,0.64545,0.65455,3.4949
0.91818,0.8,0.90909,0.8,0.20909,0.79091,1.1919
0.70909,0.72727,0.46364,0.15455,0.55455,0.19091,2.5354
0.34545,0.60909,0.14545,0.11818,0.60909,0.3,18.465
0.65455,0.2,0.8,0.2,0.4,0.44545,2.1515
0.66364,0.63636,0.50909,0.92727,0.73636,0.67273,5.0303
0.16364,0.53636,0.6,0.70909,1,0.99091,13.859
0.96364,0.71818,0.49091,0.76364,0.68182,0.75455,4.4545
0.58182,0.31818,0.95455,0.26364,0.7,0.7,4.4545
0.51818,0.88182,0.38182,0.90909,0.94545,0.44545,4.6465
0.11818,0.43636,0.41818,0.35455,0.28182,0.13636,6.1818
0.86364,0.38182,0.61818,0.27273,0.67273,0.31818,6.9495
0.88182,0.94545,0.44545,0.65455,1,0.28182,17.697
1,0.26364,0.43636,0.63636,0.75455,0.16364,2.3434
0.21818,0.76364,0.26364,0.76364,0.16364,0.47273,3.6869
0.9,0.6,0.75455,0.21818,0.78182,0.97273,10.788
0.22727,0.25455,0.15455,0.98182,0.5,0.59091,18.273
0.97273,0.75455,0.25455,0.55455,0.88182,0.51818,9.4444
0.93636,0.73636,0.84545,0.95455,0.56364,0.29091,14.051
0.81818,0.52727,0.12727,0.85455,0.52727,0.87273,5.9899
0.4,0.66364,0.11818,0.82727,0.9,0.93636,7.7172
0.86364,0.27273,0.89091,0.28182,0.35455,0.94545,5.9899
0.15455,0.97273,0.41818,0.27273,0.98182,0.87273,18.848
0.77273,0.84545,0.50909,0.44545,0.5,0.62727,3.1111
0.45455,0.15455,0.22727,0.89091,0.27273,0.16364,9.2525
0.35455,0.64545,0.1,0.13636,0.21818,0.69091,2.7273
0.64545,0.50909,0.43636,1,0.61818,0.88182,10.404
0.92727,0.54545,0.81818,0.75455,0.61818,0.78182,1.1919
0.11818,0.30909,0.20909,0.23636,0.62727,0.83636,11.939
0.56364,0.21818,0.99091,0.34545,0.20909,0.53636,12.515
0.37273,0.89091,0.48182,0.12727,0.52727,0.39091,7.1414
0.33636,0.51818,0.37273,0.41818,0.51818,0.46364,17.889
0.47273,0.42727,0.39091,0.52727,0.10909,0.41818,18.657
0.67273,0.76364,0.12727,0.55455,0.47273,0.37273,11.172
0.98182,0.39091,0.53636,0.91818,0.10909,0.63636,1
0.18182,0.77273,0.99091,0.9,0.37273,0.23636,8.2929
0.3,0.96364,0.95455,0.81818,0.70909,0.41818,17.313
0.17273,0.58182,0.55455,0.65455,0.72727,0.66364,8.8687
0.12727,1,0.96364,0.82727,0.98182,0.90909,1.3838
0.16364,0.6,0.4,0.22727,0.59091,0.19091,13.859
0.74545,0.26364,0.22727,0.80909,0.49091,0.67273,8.4848
0.69091,0.83636,0.86364,0.17273,0.62727,0.97273,9.8283
0.41818,0.99091,0.77273,0.1,0.5,0.12727,8.6768
0.40909,0.46364,0.24545,0.65455,0.22727,0.95455,15.97
0.99091,0.66364,0.23636,0.33636,0.2,0.30909,13.091
0.16364,0.93636,0.22727,0.63636,0.22727,0.67273,4.2626
0.71818,0.75455,0.69091,0.80909,0.68182,0.84545,19.808
0.34545,0.97273,0.7,0.48182,0.8,0.54545,11.939
0.30909,0.24545,0.65455,0.1,0.57273,0.70909,17.313
0.20909,0.3,0.61818,0.37273,0.31818,0.22727,4.0707
0.45455,0.79091,0.47273,0.85455,0.89091,0.11818,15.394
0.85455,0.8,0.75455,0.3,0.37273,0.22727,19.808
0.64545,0.65455,0.11818,0.47273,0.62727,0.4,8.101
0.52727,0.17273,0.37273,0.16364,0.46364,0.19091,10.596
0.80909,0.72727,0.81818,0.64545,0.74545,0.21818,12.899
0.26364,0.27273,0.92727,0.93636,0.38182,0.98182,6.3737
0.80909,0.91818,0.9,0.36364,0.49091,0.16364,18.848
0.79091,0.7,0.39091,0.69091,0.68182,0.27273,7.5253
0.45455,0.3,0.83636,0.29091,0.52727,0.57273,11.556
0.27273,0.77273,0.30909,0.10909,0.49091,0.36364,17.889
0.4,0.11818,0.97273,0.35455,0.59091,0.75455,3.4949
0.85455,0.93636,0.7,0.49091,0.55455,0.49091,18.273
0.37273,0.42727,0.80909,0.49091,0.3,0.61818,19.232
0.56364,0.11818,1,0.17273,0.16364,0.24545,3.8788
0.27273,0.31818,0.32727,0.21818,0.44545,0.49091,9.6364
0.11818,0.80909,0.37273,0.84545,0.16364,0.87273,2.9192
0.90909,0.39091,0.54545,0.93636,0.90909,0.91818,15.202
0.24545,0.33636,0.2,0.42727,0.92727,0.31818,18.081
0.42727,0.62727,0.40909,0.13636,0.87273,0.66364,9.2525
0.47273,0.50909,0.70909,0.8,0.15455,0.36364,7.9091
0.88182,0.57273,0.6,0.2,0.39091,0.69091,6.7576
0.72727,0.34545,0.62727,0.44545,0.45455,0.92727,19.616
0.62727,0.46364,0.19091,0.61818,0.73636,0.50909,3.1111
0.54545,0.34545,0.88182,0.47273,0.2,0.73636,15.202
0.56364,0.12727,0.15455,0.19091,0.84545,0.83636,17.121
0.57273,0.25455,0.27273,0.72727,0.6,0.72727,17.313
0.42727,0.33636,0.96364,0.19091,0.36364,0.52727,13.091
0.36364,0.83636,0.56364,0.10909,0.55455,0.30909,7.5253
0.78182,0.35455,0.24545,0.2,0.19091,0.24545,4.4545
0.42727,0.65455,0.12727,0.90909,0.26364,0.14545,10.02
0.1,0.28182,0.43636,0.67273,0.30909,0.57273,17.505
0.39091,0.83636,0.5,0.65455,0.26364,0.97273,2.7273
0.69091,0.74545,0.7,0.4,0.25455,0.3,1.7677
0.40909,0.70909,0.33636,0.20909,0.61818,0.41818,7.5253
0.48182,0.89091,0.35455,0.38182,0.11818,0.87273,12.131
0.39091,0.47273,0.29091,0.48182,0.30909,0.15455,8.6768
0.6,0.70909,0.32727,0.61818,0.34545,0.6,8.101
0.99091,0.54545,0.61818,0.30909,0.3,0.90909,15.778
0.6,0.69091,0.61818,0.58182,0.39091,0.59091,11.747
0.22727,0.98182,0.87273,0.20909,0.73636,0.9,9.4444
0.71818,0.35455,0.63636,0.14545,0.25455,1,1
0.99091,0.14545,0.83636,0.88182,0.8,0.8,9.8283
0.82727,0.67273,0.51818,0.64545,0.17273,0.65455,4.8384
0.12727,0.2,0.71818,0.45455,0.92727,0.5,7.9091
0.49091,0.81818,0.11818,0.18182,0.60909,0.1,5.9899
0.89091,0.55455,0.76364,0.30909,0.92727,0.35455,4.0707
0.66364,0.67273,0.78182,0.61818,0.95455,0.47273,14.051
0.68182,0.43636,0.68182,0.86364,0.88182,0.98182,10.98
0.48182,0.18182,0.26364,0.24545,0.13636,0.37273,1.7677
0.89091,0.24545,0.88182,0.97273,0.43636,0.99091,2.5354
0.20909,0.66364,0.26364,0.94545,0.93636,0.64545,3.303
0.5,0.13636,0.31818,0.17273,0.91818,1,15.394
0.25455,0.3,0.57273,0.68182,0.18182,0.55455,1.3838
0.66364,0.44545,0.33636,0.11818,0.21818,0.2,8.2929
0.59091,0.91818,0.80909,0.88182,0.87273,0.14545,15.97
0.16364,0.14545,0.31818,0.11818,0.76364,0.20909,19.808
0.9,0.59091,0.74545,0.82727,0.44545,0.1,18.657
0.50909,0.74545,0.18182,0.13636,0.95455,0.57273,19.04
0.86364,0.49091,0.92727,0.4,0.13636,0.92727,14.818
0.80909,0.28182,0.52727,0.78182,0.32727,0.75455,7.5253
0.49091,0.32727,0.72727,0.60909,0.24545,0.92727,10.788
0.35455,0.47273,0.55455,0.46364,0.44545,0.16364,14.051
0.71818,0.16364,1,0.35455,0.36364,0.45455,14.434
0.98182,0.9,0.8,0.37273,0.9,0.20909,14.434
0.22727,0.61818,0.9,0.98182,0.80909,0.39091,4.0707
0.70909,0.65455,0.46364,0.78182,0.5,0.15455,9.6364
0.23636,0.39091,0.6,0.50909,0.78182,0.58182,18.465
0.43636,0.86364,0.33636,0.18182,0.42727,0.35455,6.5657
0.61818,0.65455,0.43636,0.45455,0.14545,0.77273,2.7273
0.16364,0.44545,0.31818,0.54545,0.72727,0.91818,10.212
0.58182,0.14545,0.24545,0.91818,0.48182,0.50909,8.4848
0.17273,0.30909,0.9,0.89091,0.97273,0.70909,2.5354
0.48182,0.36364,0.4,0.41818,0.26364,0.30909,19.424
0.59091,0.40909,0.7,0.29091,0.51818,0.10909,9.8283
0.41818,0.45455,0.90909,0.15455,0.72727,0.97273,13.667
0.62727,0.56364,0.16364,0.3,0.10909,0.15455,16.162
0.19091,0.52727,0.36364,0.9,0.6,0.73636,14.242
0.79091,0.40909,0.81818,0.46364,0.80909,0.91818,16.737
0.38182,0.19091,0.99091,0.96364,0.91818,0.68182,10.212
0.96364,0.90909,0.49091,0.6,0.74545,0.34545,10.788
0.27273,0.15455,0.87273,0.91818,0.29091,0.5,3.6869
0.96364,0.97273,0.69091,0.31818,0.22727,0.62727,20
0.28182,0.29091,0.91818,0.94545,0.9,0.17273,2.3434
0.2,0.52727,0.86364,0.57273,0.74545,0.23636,1.9596
0.58182,0.78182,0.57273,0.7,0.14545,0.48182,1.9596
0.97273,0.30909,0.42727,0.46364,0.91818,0.52727,10.02
0.8,0.43636,0.92727,0.8,0.8,0.86364,14.626
0.10909,0.48182,0.73636,0.23636,0.35455,0.4,2.5354
0.4,0.23636,0.59091,0.59091,0.56364,0.64545,13.091
0.13636,0.81818,0.89091,0.83636,0.30909,0.24545,11.556
0.82727,0.56364,0.93636,0.95455,0.70909,0.42727,13.475
0.77273,0.60909,0.68182,0.34545,0.37273,0.5,1.3838
0.81818,0.32727,0.14545,0.41818,0.54545,0.38182,12.323
0.91818,0.36364,0.57273,0.45455,0.21818,0.63636,12.899
0.87273,0.7,0.71818,0.16364,0.94545,0.43636,3.303
0.6,0.9,0.21818,0.32727,0.13636,0.19091,4.8384
0.55455,0.85455,0.92727,0.64545,0.46364,0.33636,1
0.25455,0.22727,0.11818,0.7,0.95455,0.12727,8.8687
0.50909,0.68182,0.17273,0.95455,0.20909,0.88182,18.657
0.23636,0.80909,0.62727,0.39091,0.65455,0.55455,18.657
0.37273,0.90909,0.36364,0.47273,0.33636,0.67273,17.121
0.67273,0.68182,0.73636,0.42727,0.52727,0.6,13.859
0.64545,0.92727,0.48182,0.73636,0.85455,0.74545,11.364
0.53636,1,0.67273,0.11818,0.79091,0.69091,1.1919
0.98182,0.86364,0.72727,0.72727,0.57273,0.38182,15.01
0.40909,0.22727,0.81818,0.7,0.9,0.32727,7.7172
0.29091,0.34545,0.63636,0.93636,0.82727,0.81818,3.8788
0.52727,0.37273,0.20909,0.98182,0.93636,0.23636,15.778
0.24545,0.51818,0.85455,0.51818,0.81818,0.46364,9.0606
0.36364,0.66364,0.59091,0.56364,0.40909,0.94545,19.424
0.78182,0.25455,0.37273,0.26364,0.85455,0.49091,10.404
0.36364,0.6,0.86364,0.29091,0.11818,0.43636,4.8384
0.38182,0.13636,0.29091,0.34545,0.89091,0.33636,18.848
0.74545,0.37273,0.14545,0.16364,0.62727,0.5,11.364
0.49091,0.68182,0.76364,0.60909,0.41818,0.68182,11.747
0.10909,0.85455,0.79091,0.63636,0.66364,0.79091,12.131
0.70909,0.87273,0.16364,0.25455,0.31818,0.58182,4.8384
0.35455,0.38182,0.16364,0.68182,0.68182,0.81818,3.1111
0.53636,0.69091,0.32727,0.83636,0.34545,0.61818,17.121
0.40909,0.71818,0.71818,0.70909,0.60909,0.25455,11.747
0.38182,0.56364,0.44545,0.28182,0.3,0.26364,16.929
0.1,0.95455,0.79091,0.77273,0.78182,0.94545,17.505
0.86364,0.31818,0.34545,0.80909,0.66364,0.99091,19.04
0.54545,0.84545,0.78182,0.4,0.23636,0.2,18.848
0.92727,0.52727,0.30909,0.46364,0.31818,0.28182,2.1515
0.94545,0.94545,0.69091,0.95455,0.76364,0.27273,15.586
0.77273,0.29091,0.10909,0.87273,0.76364,0.42727,3.8788
0.87273,0.73636,0.4,0.58182,0.29091,0.7,3.8788
0.79091,0.64545,0.55455,0.56364,0.35455,1,12.899
0.31818,0.47273,0.89091,0.45455,0.71818,0.37273,12.899
0.76364,0.43636,0.41818,0.49091,0.23636,0.24545,1.5758
0.51818,0.26364,0.15455,0.48182,0.70909,0.84545,6.9495
0.71818,0.99091,0.50909,0.23636,0.47273,0.72727,15.586
0.7,0.68182,0.87273,0.55455,0.33636,0.49091,12.707
0.15455,0.41818,0.51818,0.55455,0.31818,0.17273,14.434
0.96364,0.9,0.74545,0.40909,0.81818,0.68182,1.9596
0.37273,0.32727,0.41818,0.91818,0.42727,0.95455,16.929
0.73636,0.77273,1,0.1,0.16364,0.65455,12.707
0.94545,0.39091,0.55455,0.34545,0.59091,0.95455,16.545
0.8,1,0.15455,0.16364,0.69091,0.79091,9.6364
0.54545,0.4,0.91818,0.94545,0.33636,0.80909,16.737
0.32727,0.23636,0.64545,0.31818,0.17273,0.41818,1
0.9,0.1,0.79091,0.58182,0.24545,0.53636,18.081
0.60909,0.88182,0.85455,0.54545,0.83636,0.42727,6.3737
0.58182,0.63636,0.98182,0.55455,0.53636,0.35455,16.354
0.82727,0.64545,0.47273,0.89091,0.25455,0.10909,14.626
0.2,0.16364,0.5,0.90909,0.89091,0.18182,16.354
0.31818,0.75455,0.40909,0.5,0.88182,0.86364,1.9596
0.25455,0.20909,0.2,0.30909,0.88182,0.52727,15.01
0.67273,0.78182,0.53636,0.83636,0.54545,0.28182,5.4141
0.69091,0.54545,0.34545,0.70909,0.9,0.83636,2.3434
0.30909,0.16364,0.78182,0.72727,0.45455,0.66364,14.818
0.86364,0.63636,0.16364,0.81818,0.98182,0.51818,6.7576
0.45455,0.96364,0.58182,0.79091,0.86364,0.89091,7.3333
0.59091,0.11818,0.67273,0.20909,1,0.40909,3.6869
0.89091,0.85455,0.22727,0.33636,0.53636,0.42727,12.131
0.75455,0.41818,0.20909,0.80909,0.38182,0.21818,4.6465
0.21818,0.19091,0.15455,0.4,0.19091,0.21818,8.6768
0.68182,0.61818,0.94545,0.80909,0.34545,0.78182,7.1414
0.12727,0.36364,0.91818,0.14545,0.90909,0.43636,5.0303
0.15455,0.70909,0.49091,0.68182,0.54545,0.8,17.313
0.78182,0.55455,0.78182,0.84545,0.83636,0.58182,7.9091
0.10909,0.56364,0.93636,0.84545,0.54545,0.27273,13.667
0.79091,0.14545,0.89091,0.8,0.19091,0.45455,11.364
0.29091,0.10909,0.56364,0.81818,0.53636,0.30909,19.424
