# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\HnfTwLsVQZ8j4HU8iZsgYl-data.R
# init = 2 (Default)
# random
#   seed = 209564
# output
#   file = HnfTwLsVQZ8j4HU8iZsgYl-output-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-19.2018,0.997998,0.198223,4,31,0,25.7376,3.80037,9.46719,0.138385,-2.84806,0.38664,2.66503,-1.702,12.5606,-2.37989,4.03936
-16.7264,0.98767,0.198223,3,15,0,21.1307,-0.254694,2.18275,2.21577,-0.267161,1.98156,-2.88839,6.20307,2.39648,3.83615,5.62653
-15.8815,0.976984,0.198223,4,15,0,20.221,1.37001,4.16683,2.84484,3.23052,2.25982,6.73759,-3.13819,6.89142,2.12204,4.92939
-16.0191,0.925849,0.198223,3,15,0,18.5067,1.17077,1.65771,-4.48395,-1.20143,2.21023,-0.525303,-4.23107,5.07027,3.42147,3.92389
-15.2712,1,0.198223,3,15,0,19.7376,2.64452,4.29297,0.883733,-1.01203,3.88748,0.606956,7.37109,9.65577,5.68388,4.47824
-14.5277,0.872974,0.198223,4,23,0,18.8228,9.28479,16.336,13.2617,10.672,8.66929,9.90594,5.06709,12.5515,8.36796,3.93758
-16.3446,0.931854,0.198223,4,15,0,21.3966,12.8735,11.9561,7.91256,10.7808,14.9611,6.00917,9.47658,18.1115,10.666,3.04826
-21.3045,0.757487,0.198223,4,15,0,24.9903,14.2601,22.0664,18.7519,-0.348332,-0.021498,5.65523,1.36641,15.9262,14.5265,8.46756
-22.7881,0.991521,0.198223,4,31,0,27.0627,5.38524,15.168,2.45674,13.0749,16.7074,12.0024,0.703369,17.4407,-7.99675,11.7274
-22.4476,0.991693,0.198223,4,31,0,27.4412,2.05966,11.7609,10.3919,-5.88272,-1.93329,-5.28616,14.1672,11.5498,20.0608,11.7104
-22.7056,0.877803,0.198223,4,31,0,30.0956,1.22482,16.9975,5.62661,-11.1271,-1.80624,-1.89245,12.2836,20.2656,16.3756,13.1866
-21.0174,0.994782,0.198223,4,31,0,25.7041,8.18225,6.056,14.7923,-3.14376,3.74018,-3.63433,10.2084,8.25419,-3.74705,7.36786
-22.1716,0.987556,0.198223,4,15,0,26.3723,6.62302,9.49103,-8.05933,8.43785,-1.84636,4.77587,-6.94225,6.54304,5.47527,8.2512
-23.2503,0.942359,0.198223,5,47,0,30.0923,15.682,14.0613,21.2029,-0.292107,15.2791,-7.54272,14.9951,14.9195,8.62688,10.0029
-26.2337,0.999796,0.198223,4,15,0,29.3064,13.7554,15.1107,24.906,-7.08412,11.6978,-16.2141,9.69525,12.1669,10.3061,16.7997
-25.2355,0.991886,0.198223,4,31,0,28.2294,3.54739,19.8681,-5.56651,8.28306,1.18881,20.4481,0.116762,16.6718,12.8822,9.52126
-24.0297,0.985767,0.198223,5,31,0,32.3853,5.58349,13.1988,4.61563,-0.552451,8.8741,-13.6275,5.31295,8.63616,5.28979,21.0987
-23.5484,0.98334,0.198223,5,55,0,27.686,17.5246,22.3274,6.72293,9.78939,6.11534,-7.57149,21.0732,22.0607,8.85004,13.044
-26.8691,0.997257,0.198223,4,15,0,29.4776,13.8697,19.2339,21.0684,6.81971,20.55,18.6571,-1.92081,14.0986,39.2194,14.0374
-25.4442,0.999817,0.198223,5,31,0,29.8728,-6.38726,-1.95753,3.76232,4.21765,-5.6981,-6.71575,10.0954,7.14916,-17.1967,11.4362
-24.0795,0.961326,0.198223,4,15,0,32.1166,-3.83722,9.42701,-7.54541,-1.97782,-8.86199,-0.162955,2.57859,2.61071,-10.9203,13.0523
-26.9621,0.992514,0.198223,4,15,0,31.4326,-5.85174,3.02706,2.75249,0.715128,5.00272,-5.41684,-19.7631,-2.50384,-18.8271,7.99854
-27.0309,0.980955,0.198223,5,31,0,32.4931,-6.41045,12.1774,8.05586,13.1688,10.8107,3.22166,-8.57969,4.44583,-12.2937,24.2719
-17.6115,0.995121,0.198223,4,31,0,30.655,10.3165,12.8643,6.08865,1.54049,8.27257,4.74193,9.37685,3.74224,15.2403,4.62634
-20.1695,0.661727,0.198223,3,7,0,25.4584,2.76238,12.0416,3.69527,12.3228,7.10059,1.87131,9.69547,5.52584,11.4303,10.3938
-22.7244,0.98571,0.198223,4,15,0,26.5146,14.5408,17.3123,1.3002,-5.2224,0.0154495,5.7061,-1.56762,16.8531,16.7552,10.2266
-21.7772,0.997779,0.198223,5,31,0,24.4028,14.2651,15.8288,3.96227,-5.23715,0.886705,7.21909,0.852632,20.66,11.9868,13.0333
-18.9451,0.995116,0.198223,5,31,0,25.5943,12.4452,19.9709,14.5327,13.8773,18.0461,-0.400926,13.1925,16.4744,13.0279,8.50982
-24.2043,0.969093,0.198223,4,15,0,28.8055,12.055,9.589,4.8132,11.5501,-5.0359,17.283,9.22736,6.69808,13.346,13.6201
-24.4743,0.985627,0.198223,4,15,0,28.118,15.772,9.47456,4.21954,11.7611,-3.44248,10.5957,4.6083,7.94511,15.8219,17.7257
-24.5857,0.983494,0.198223,3,15,0,27.1044,14.1398,16.2013,4.86539,12.8224,-6.94587,11.3528,3.34046,1.91626,17.5307,14.2902
-17.1442,0.944253,0.198223,3,15,0,25.6704,8.3489,18.2936,11.3058,12.1992,8.06363,10.2903,4.72837,9.10209,14.45,6.44163
-15.978,0.987061,0.198223,4,15,0,22.2837,5.08703,0.610905,-0.757127,5.04725,8.14122,2.57867,6.52362,7.42626,8.62556,4.92679
-15.4675,0.993462,0.198223,4,15,0,19.5391,8.15744,14.8678,13.2258,7.59813,6.43676,6.06874,1.4391,11.5233,4.88006,4.4064
-18.2316,0.925333,0.198223,4,15,0,20.9108,11.8325,7.78811,4.34967,10.8129,13.7302,9.5235,17.8318,14.0853,16.7569,6.27646
-19.5613,0.929537,0.198223,4,31,0,23.1947,4.81124,12.002,13.2278,4.34658,2.86928,3.11143,-3.32887,9.45567,3.49327,11.7097
-20.4762,0.980307,0.198223,3,7,0,24.5497,6.15664,21.6154,2.38542,5.73494,3.73039,5.96756,-8.59215,11.2698,10.5994,6.71661
-21.3501,0.997543,0.198223,4,15,0,24.1611,6.10162,1.80795,8.84414,2.62685,16.363,3.66576,16.8845,5.975,0.442891,4.92727
-20.126,0.899364,0.198223,4,15,0,27.5252,4.26168,12.7794,1.07925,8.26156,-2.6225,6.19587,-3.2863,11.2021,11.6566,4.53276
-14.3712,0.937962,0.198223,4,23,0,25.0166,11.527,11.0528,9.48515,9.86725,10.8487,6.00506,8.82321,10.3837,9.95962,5.23528
-17.4897,0.919002,0.198223,4,23,0,20.6901,5.05835,5.74037,0.278333,7.3936,9.3646,-4.39024,9.28647,7.11708,7.79214,6.07875
-20.4739,0.948448,0.198223,3,15,0,23.3203,4.54054,3.83006,1.44232,-2.5189,9.34215,-1.50347,6.87467,8.70779,16.1509,11.949
-17.9252,0.987834,0.198223,4,15,0,24.8312,4.30596,3.80751,6.7811,6.44432,0.359511,-1.89321,14.4102,6.12017,5.70782,5.32977
-15.6926,0.965949,0.198223,4,15,0,20.792,7.87397,5.64486,13.0596,10.2325,8.51206,3.99057,13.1771,13.3189,9.11032,4.08946
-16.1068,0.67731,0.198223,3,15,0,22.5156,14.2081,11.7707,9.8869,9.37077,10.5111,6.20243,13.4184,13.2219,11.8297,3.61863
-11.1746,0.9592,0.198223,4,23,0,17.8204,4.48077,7.13378,5.00693,2.24063,4.73065,1.81988,4.66021,8.4957,5.59045,2.68164
-11.252,0.991626,0.198223,3,7,0,13.048,5.86576,5.28086,6.56122,5.63103,7.764,2.28634,7.53233,6.20562,3.56722,2.84936
-13.3527,0.824488,0.198223,3,15,0,17.9508,7.6854,9.16509,6.48314,7.13975,7.28317,11.2912,5.71074,3.42472,10.5869,2.85687
-17.9138,0.82919,0.198223,3,7,0,22.7314,7.50407,9.04107,1.37502,9.18983,4.00277,8.70966,12.6738,11.8528,4.35021,2.5565
-13.7322,0.665432,0.198223,4,23,0,20.7868,7.09651,11.1939,4.5348,7.84935,6.44134,8.87031,11.485,11.8117,6.79625,3.27553
-13.2715,0.934346,0.198223,3,7,0,18.206,7.3645,9.32183,11.0503,6.21836,9.97395,7.65979,5.43085,11.9937,10.6501,2.37172
-10.6868,0.987239,0.198223,3,15,0,16.7427,7.95897,8.42676,12.4325,8.38968,9.04625,7.16386,7.08012,10.5034,8.00656,2.26603
-9.22467,0.630076,0.198223,2,7,0,12.4494,9.49357,7.78451,8.40078,9.3516,6.72124,9.84748,8.29458,10.6983,8.03167,1.84499
-12.062,0.45709,0.198223,3,15,0,15.1938,7.4156,10.4138,6.00765,4.29337,8.48435,6.59436,4.6939,4.23331,5.99723,2.26158
-11.6043,0.905105,0.198223,3,15,0,17.6098,2.82512,0.780671,2.16583,4.2161,-0.164131,4.25929,3.87264,5.7131,3.96949,2.14123
-10.767,0.864377,0.198223,3,7,0,14.4139,3.40183,6.7369,3.95715,3.33676,0.420237,5.17473,2.78866,3.47283,2.35914,1.7712
-10.767,0.0936716,0.198223,3,7,0,19.5142,3.40183,6.7369,3.95715,3.33676,0.420237,5.17473,2.78866,3.47283,2.35914,1.7712
-14.1416,0.296431,0.198223,4,15,0,15.6712,3.64051,0.774071,4.75629,3.20969,8.24379,-0.0374632,2.05237,7.73862,5.92622,3.85895
