# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\Fnc91Wn2HXaKFMivT6k8QL-data.R
# init = 2 (Default)
# random
#   seed = 208526
# output
#   file = Fnc91Wn2HXaKFMivT6k8QL-output-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-23.2808,0.967808,0.161039,5,31,0,30.3527,6.63523,16.2763,16.9914,-4.7531,-0.414576,-5.46668,7.06093,19.9666,-0.0771052,19.6583
-23.3868,0.983708,0.161039,5,31,0,28.9964,8.75619,5.04861,9.66908,4.02921,20.4134,-5.31133,-4.60051,12.263,-3.9126,15.0082
-26.2007,0.973971,0.161039,5,31,0,28.8431,6.09974,6.5077,-2.62385,-7.38856,-15.6991,2.61421,3.50705,0.51382,6.57175,7.87788
-23.1307,1,0.161039,4,15,0,28.2159,-0.631462,10.4702,-1.97618,-7.07196,-10.6205,10.2166,0.482969,3.04152,2.70955,11.3787
-21.3421,0.998232,0.161039,5,31,0,26.5153,4.03006,1.56055,11.5114,9.19495,14.9562,-8.64462,4.70222,10.9985,2.44657,6.0104
-21.2154,0.985474,0.161039,4,31,0,27.0134,10.1288,7.36892,12.2387,11.6376,16.9426,-2.98128,7.08522,19.3479,1.98586,12.704
-20.0773,0.982688,0.161039,5,31,0,25.9732,4.52373,7.90769,19.1782,3.37668,2.94898,7.34062,5.07988,11.4534,15.2755,7.41335
-20.7978,0.974364,0.161039,4,15,0,23.4324,7.26783,9.57003,20.0877,-2.0914,1.06749,9.63621,0.270444,11.282,15.7916,9.61194
-23.7029,0.932511,0.161039,5,31,0,28.7258,19.1419,21.9088,-3.56527,12.2987,14.7392,0.471234,10.6759,17.3995,6.88349,16.7679
-26.3411,0.984319,0.161039,5,31,0,30.3995,-4.73256,5.99938,3.76224,20.0572,10.7327,-1.0301,-9.39057,23.8573,8.53553,18.4057
-20.9187,0.992833,0.161039,5,31,0,29.0664,12.7526,23.9796,8.77281,2.79094,13.4836,10.1746,19.2265,7.76816,19.48,9.90416
-21.8882,0.982108,0.161039,5,31,0,27.1618,7.18239,-2.63541,3.28146,9.38196,13.7403,2.7356,-7.96112,17.9963,4.39751,8.17631
-18.7825,0.970829,0.161039,4,15,0,22.9807,4.2507,5.32384,6.00564,11.2048,13.9005,7.04267,-1.7008,12.9029,5.35462,7.30005
-20.4566,0.949185,0.161039,5,31,0,25.4878,14.234,20.1063,13.0443,1.34188,1.59982,0.222781,13.823,17.7216,12.3941,7.21461
-23.0394,0.956533,0.161039,4,31,0,25.8956,-0.54726,18.426,15.6238,1.73275,2.73927,-6.97937,7.27849,20.6038,13.4889,14.1534
-22.6368,0.982012,0.161039,5,31,0,27.2539,9.90059,17.9178,3.00575,4.43406,6.79838,-4.04378,12.4786,5.26066,-4.67554,15.2605
-21.9557,0.942944,0.161039,4,31,0,30.5691,12.3483,20.2607,5.25131,2.34652,6.47315,-0.785895,10.633,10.4817,-1.2852,16.6426
-22.7571,0.994201,0.161039,5,31,0,25.5224,5.05759,18.1586,14.4844,-5.5808,12.1884,-3.15413,11.2029,10.0726,-0.0416146,5.65464
-20.58,0.635632,0.161039,4,31,0,28.2011,5.05037,17.432,14.6189,-4.54973,12.4743,-3.54258,11.3394,9.81415,-0.983815,9.71954
-20.6306,0.995044,0.161039,5,31,0,27.3893,7.6306,9.9492,-1.3477,9.92909,3.26601,10.5252,-3.47066,16.2436,18.7774,8.98727
-21.5109,0.974056,0.161039,5,31,0,28.8691,19.3818,16.1361,16.9016,10.3257,20.773,10.8281,25.4901,19.2478,11.5926,5.96093
-27.5486,0.852725,0.161039,5,31,0,35.0557,9.38564,27.3079,24.1475,14.1975,8.48374,0.664127,-6.02481,18.8574,41.5054,24.7255
-26.5439,0.999264,0.161039,5,31,0,32.7098,12.0439,14.2839,-5.685,-17.9139,16.4001,7.81361,12.8294,6.21521,-2.72244,14.3715
-27.7704,0.970398,0.161039,5,31,0,34.103,2.03914,1.05485,15.0428,13.349,-8.94495,-11.5998,-10.319,14.9636,9.64344,23.8177
-28.3294,0.990069,0.161039,5,31,0,35.3242,14.3056,16.9802,6.65115,-7.20338,17.5982,19.1486,27.2772,10.3308,15.3455,6.54398
-18.0899,0.995819,0.161039,5,31,0,31.1946,10.4404,16.9391,13.1654,18.3506,9.52924,2.64469,4.70746,5.39953,10.1826,5.21237
-19.4148,0.992153,0.161039,4,15,0,21.2887,10.3674,5.59843,6.62405,0.509854,11.7788,13.3264,13.8403,20.1376,11.8388,6.93552
-17.405,0.996584,0.161039,4,15,0,23.9824,9.49704,9.30713,10.6962,18.1913,10.3819,10.5641,7.9996,14.9382,3.34927,3.81635
-17.4105,0.926512,0.161039,4,15,0,21.3158,11.7572,16.0595,5.87728,6.4518,10.6262,8.26485,8.20329,16.0341,4.20191,8.00254
-15.8587,0.962724,0.161039,3,15,0,21.3047,7.63107,7.06604,5.58913,10.4459,6.89417,11.9319,8.69084,14.1024,12.0843,4.9971
-19.0006,0.941081,0.161039,4,15,0,20.8256,11.0157,5.96511,1.33925,12.5493,7.57048,4.29196,17.0713,13.9408,8.09516,5.07602
-24.4826,0.916167,0.161039,5,31,0,28.0071,5.4944,24.9488,-3.21235,15.5683,-0.23046,-6.74715,-2.44237,18.7813,28.2802,14.6893
-25.1043,0.972162,0.161039,5,31,0,28.2236,7.59825,39.3059,2.20938,15.3742,8.50568,3.59079,0.0449864,25.1737,28.0305,14.7337
-23.1088,0.920216,0.161039,4,31,0,27.2209,8.26041,32.1356,1.90799,1.98345,10.5214,5.8588,2.44115,22.2062,24.6018,18.702
-24.3241,0.987993,0.161039,4,31,0,30.1704,12.8981,-7.90775,7.9743,10.0111,4.3212,2.17648,11.9721,12.4762,0.687588,12.0197
-25.6795,0.983289,0.161039,5,31,0,29.1792,6.87534,34.6364,6.83235,-20.3144,5.87344,-2.01129,8.99883,11.8763,20.1281,10.7091
-22.3058,0.984675,0.161039,5,31,0,29.4867,2.47215,3.822,5.16758,-3.08318,5.69898,-5.37036,2.84204,8.35652,27.307,11.6636
-22.3678,0.983165,0.161039,5,31,0,27.3612,4.92043,0.368994,5.38687,12.2322,7.61094,-4.27998,-2.06404,20.9004,-8.38477,8.8669
-19.7047,0.995598,0.161039,5,31,0,29.1395,10.3852,15.3979,10.6338,7.46605,10.832,14.9911,15.5874,5.10277,19.7276,7.05955
-13.8005,0.915502,0.161039,3,7,0,23.2649,11.7345,10.8776,15.7356,11.454,10.1955,13.7462,8.58237,8.0208,10.5326,2.86929
-12.1836,0.819384,0.161039,4,31,0,17.9261,7.98146,8.21168,7.73433,8.1565,12.0694,8.48324,8.14112,11.6413,4.52258,2.78606
-14.9839,0.853688,0.161039,3,15,0,17.3975,8.20428,5.69764,9.23626,8.84402,4.57024,8.64545,2.40803,7.9186,13.8335,3.02437
-16.3544,0.993678,0.161039,4,15,0,19.3623,9.88652,15.9699,6.17446,5.16526,9.66222,11.8622,9.8996,12.0962,1.77562,4.61048
-19.1987,0.956628,0.161039,4,15,0,21.7487,11.8941,12.9725,12.5018,13.9959,22.4463,0.503195,7.77629,15.3353,17.6123,6.43736
-21.3772,0.966167,0.161039,4,15,0,23.1799,9.89913,14.4734,12.0106,20.609,21.805,1.99409,4.34808,18.6895,12.9468,11.3296
-21.6903,0.992245,0.161039,5,31,0,25.567,17.653,23.1323,12.5036,4.0998,2.32727,13.0889,15.0601,11.4381,12.7427,7.60587
-22.1006,0.872282,0.161039,5,31,0,26.4816,1.53645,11.6224,8.4672,-1.73367,2.10629,-6.64545,5.31236,16.6169,-8.52492,15.8173
-20.6617,0.933789,0.161039,4,31,0,24.3522,6.84943,15.2249,10.8594,-4.24951,4.42334,-5.38381,7.35637,19.0805,4.27981,5.95276
-24.1501,0.99697,0.161039,4,31,0,26.5886,3.5005,15.2812,6.24736,-5.37265,14.3945,-13.6,11.4406,8.96409,-2.90453,17.7499
-18.6617,0.975712,0.161039,4,31,0,28.1989,4.60711,5.66253,15.4057,6.87245,4.67419,3.97866,-0.430935,10.4855,6.05394,9.08263
-20.1176,0.991437,0.161039,4,31,0,23.9498,10.1917,8.23077,2.34963,17.1295,9.46312,-1.16141,-1.78038,10.7768,6.00216,9.21118
-21.1498,0.995181,0.161039,5,31,0,25.539,0.77828,11.9596,8.67431,-2.15163,-7.13349,4.83267,10.1885,6.58,-1.78158,5.87368
-18.3971,0.99967,0.161039,5,31,0,23.3106,9.27083,9.06496,8.20051,2.97571,0.53667,-4.60635,6.73225,13.2143,8.97972,7.13036
-17.8577,0.991171,0.161039,4,15,0,22.0446,1.06089,-1.93184,2.33171,6.96776,1.10524,0.587531,-0.803515,9.16368,7.25057,6.499
-18.1227,0.991752,0.161039,4,31,0,22.5194,7.44962,10.4589,7.52631,5.53437,6.19859,0.412042,-2.02293,4.47916,17.7882,6.07837
-19.9685,0.958026,0.161039,4,31,0,24.3797,7.53586,23.0367,10.8507,9.5932,13.113,-2.93782,4.54275,20.645,2.7468,10.4022
-20.1456,0.993151,0.161039,4,31,0,22.0796,8.1539,25.3378,10.8632,7.68082,13.9692,-2.54932,1.42428,19.4714,4.01674,11.595
-23.8385,0.931823,0.161039,5,31,0,30.4123,2.10139,20.0653,16.8646,3.4775,16.3679,-2.87043,-1.11577,17.847,0.513979,21.613
-25.1627,0.973961,0.161039,3,15,0,29.3036,-1.06675,18.9987,18.2456,3.21496,18.8359,2.90555,3.95158,18.349,4.8543,10.9681
-26.4653,0.98043,0.161039,4,31,0,30.2998,0.362176,27.4217,13.9468,13.0867,14.6568,-10.1227,-0.811862,27.7913,0.914838,25.652
-22.334,0.990802,0.161039,5,31,0,31.0574,6.7908,15.5964,5.91031,5.76214,5.49213,13.9118,15.5342,1.90396,21.772,8.14785
-24.0328,0.995274,0.161039,4,15,0,27.2326,9.11397,13.3734,8.68403,-1.24097,5.22207,18.0353,21.2833,1.04719,12.6774,9.15389
-25.5537,0.992268,0.161039,5,31,0,30.8396,4.76202,10.8337,4.31436,3.94423,6.49755,-8.65708,-21.3473,25.4715,2.28421,13.9906
-26.4808,0.998232,0.161039,5,31,0,32.3352,15.3053,17.3344,16.0601,4.06333,7.32401,15.0513,26.9382,-2.24548,15.9542,8.70339
-21.0206,0.997994,0.161039,4,15,0,30.6121,16.6583,26.9882,11.0982,6.84692,6.67379,6.11162,17.0014,7.46836,17.1227,10.2702
-22.5195,0.915847,0.161039,5,31,0,25.592,4.66327,18.0881,9.61609,6.66677,8.22654,1.50404,16.2502,14.5621,22.6155,7.76294
-26.7993,0.995943,0.161039,5,31,0,29.339,13.2465,32.1616,-3.97551,2.72019,18.4929,0.72978,8.51971,6.82252,32.1596,8.92132
-18.6762,0.99882,0.161039,5,31,0,28.7488,7.22462,11.4912,15.8168,14.0574,10.0275,7.99676,5.83399,17.5205,5.32961,7.76571
-22.2178,0.975389,0.161039,4,31,0,26.6826,8.74285,21.6201,8.87597,-8.16334,8.00698,3.43626,11.4428,10.4208,-2.56324,6.15542
-21.2479,0.967002,0.161039,5,31,0,27.6302,11.2354,12.02,10.9455,16.8689,13.2552,8.11739,9.22007,20.0401,26.4058,11.8235
-16.6025,0.986991,0.161039,5,31,0,25.4976,11.3633,16.5147,11.4991,9.21663,9.30835,8.66342,13.1101,6.87411,2.7192,4.45552
-16.6204,0.938056,0.161039,4,15,0,20.1715,16.9703,13.2951,12.1846,12.1579,14.491,11.8851,19.8083,17.1648,16.673,4.1145
-18.5453,0.956692,0.161039,3,7,0,21.112,13.9539,13.8608,13.3551,12.884,16.1168,11.8298,24.4624,15.0913,16.8686,4.38657
-18.9248,0.992823,0.161039,4,15,0,22.3825,18.25,14.4978,16.9758,17.8705,9.66254,11.9799,21.9908,19.6178,15.3481,5.08235
-16.4852,0.97194,0.161039,3,15,0,23.0924,17.3588,18.9683,15.2264,17.5309,13.1766,13.1477,17.8226,18.6631,16.8755,5.44893
-15.1864,0.965912,0.161039,5,31,0,20.89,13.9061,11.4488,15.6326,9.79083,17.7569,12.4483,11.2109,16.5073,17.6918,2.66379
-15.0548,0.980684,0.161039,4,31,0,18.4329,12.0423,14.3451,13.8796,14.5999,7.74525,12.1727,13.198,11.5051,6.30052,2.47786
-17.4605,0.976359,0.161039,4,15,0,19.7005,11.9185,12.7875,4.50918,17.7652,14.473,3.60893,8.78237,8.72373,11.1833,5.44565
-19.6629,0.998097,0.161039,4,15,0,21.6238,8.40092,11.3731,4.84965,5.68126,20.5955,-3.32589,12.3878,13.1223,12.6474,7.23523
-20.0557,0.99567,0.161039,5,31,0,24.1912,11.6119,24.0986,14.3912,18.0306,-0.627091,9.96529,9.87244,10.7446,9.11253,7.50015
-22.7904,0.892224,0.161039,5,31,0,26.9449,12.7837,28.3653,14.5324,18.0955,3.04908,9.66305,10.9065,14.9209,21.4669,16.1214
-20.0736,0.965107,0.161039,4,15,0,26.0185,12.5749,21.6986,14.3978,9.13093,6.0746,10.5994,4.42012,20.7344,4.38664,4.78615
-20.633,0.994892,0.161039,4,31,0,23.2067,11.6068,1.25902,14.44,12.6304,17.4492,1.90361,15.0931,12.132,12.1292,4.51146
-19.0286,0.985899,0.161039,4,31,0,24.8961,5.01784,15.2677,-0.99311,3.4231,0.204838,5.4024,-2.3181,7.81284,4.6137,9.63627
-23.068,0.992149,0.161039,5,47,0,27.1625,16.8396,28.833,15.5723,20.2207,10.4972,-4.26055,16.3652,10.1973,4.85528,11.7232
-25.0263,0.985665,0.161039,5,31,0,27.7969,8.45159,30.6637,15.4616,26.4728,13.5699,-7.2302,7.44034,4.95831,3.03299,13.722
-25.3599,0.993199,0.161039,5,31,0,33.2832,18.6473,14.9835,16.3247,8.6674,18.538,25.601,18.1918,25.7408,28.2863,4.95295
-23.234,0.76951,0.161039,5,31,0,32.5116,-4.38314,18.536,-0.403551,-2.10108,0.0191615,-6.52025,-5.17267,10.1519,-10.2969,16.2263
-21.6292,0.999553,0.161039,5,31,0,26.3918,0.563598,6.66728,2.41698,8.17515,5.94176,-0.880447,-9.96023,5.14792,-11.9717,6.62375
-20.2947,0.999007,0.161039,4,15,0,24.665,1.63029,-3.22842,-3.33603,-3.07274,10.0743,-1.91025,8.29397,9.13822,1.58211,4.64409
-23.1115,0.900463,0.161039,5,31,0,26.7039,16.0295,26.9221,20.26,6.49539,15.2395,21.1589,14.514,19.6598,3.40011,7.06405
-22.3739,0.965044,0.161039,4,31,0,29.1676,16.6789,22.1776,19.5524,14.0616,7.52138,2.07825,19.2113,18.2362,25.152,5.19833
-23.1689,0.954048,0.161039,5,31,0,30.031,0.0795071,10.5662,-3.06488,-12.0297,9.68874,2.08188,-2.58923,5.55054,-5.43797,4.79305
-29.3052,0.814143,0.161039,5,31,0,34.484,5.35397,-4.512,-11.3692,26.2352,-2.36383,-7.47543,2.21257,26.9298,7.40417,15.7031
-22.5694,1,0.161039,5,31,0,32.5838,9.95377,22.0992,-7.22047,9.01778,6.20285,-7.54475,11.7267,17.1675,15.1564,10.5939
-23.6721,0.988862,0.161039,5,31,0,28.009,6.61887,-0.117094,14.8528,-14.5186,9.82471,7.05213,-8.21959,11.5534,5.30067,12.9331
-20.2718,0.99966,0.161039,4,15,0,26.6923,2.98287,8.19689,12.4561,-2.09981,8.93024,5.32149,3.64578,2.14309,15.7602,9.62689
-18.6666,0.986719,0.161039,4,15,0,22.6076,9.29546,3.36805,14.0745,6.42595,5.37863,2.62865,6.05938,2.2978,12.7981,4.33342
-20.7718,0.99912,0.161039,4,15,0,23.8469,5.78367,11.7613,11.2113,20.3362,2.32845,7.69311,1.90854,4.88192,13.9155,8.81274
-18.5248,0.982207,0.161039,5,47,0,24.8787,0.876858,4.94445,3.98155,-7.89189,7.26728,-0.712112,6.90713,11.1733,0.258677,7.28483
-18.7036,0.669341,0.161039,3,15,0,23.0622,4.25118,6.68883,4.81582,-3.67367,9.85886,3.80586,10.7339,8.03023,2.89448,9.15899
-19.4247,0.992678,0.161039,4,15,0,23.9742,6.49691,10.0318,13.5724,16.9668,2.01683,4.00758,-3.52377,6.41965,9.50466,6.41959
-21.9821,0.927021,0.161039,4,31,0,25.1025,16.2038,4.97055,11.1438,20.7133,8.39288,9.48576,-0.081398,13.6203,14.3213,9.80607
-17.3295,0.978885,0.161039,3,15,0,25.2519,12.9457,19.2786,20.5235,10.9968,9.76323,8.9316,13.1763,19.3881,14.643,5.19092
-18.2123,0.46806,0.161039,5,47,0,22.3074,6.61917,0.807042,2.78382,1.37715,2.33991,5.27558,5.28786,2.85867,-0.73623,4.72361
-25.315,0.204175,0.161039,5,63,0,28.6099,-8.37257,0.65507,-8.17237,-10.4494,-4.01712,6.65464,-8.44102,3.82334,-0.469431,6.25255
-23.7564,0.999356,0.161039,5,31,0,30.659,9.54282,23.6388,23.4644,18.8409,12.9062,0.182492,18.6286,20.7304,13.397,10.121
-19.9287,0.993147,0.161039,5,31,0,26.8009,10.4899,21.199,3.90625,2.50367,7.44634,5.34376,-1.32668,8.88361,22.9474,9.15683
-26.5711,0.898839,0.161039,5,31,0,30.3124,18.7177,11.8084,9.22041,-8.68622,6.38001,1.53032,7.1184,16.5149,-6.2357,31.4387
-24.1238,0.970946,0.161039,5,31,0,32.7963,-1.72589,23.1902,8.13628,-15.4067,6.18947,-0.302458,7.45151,3.73504,11.883,20.1036
-23.4799,0.92965,0.161039,5,31,0,29.7776,8.97727,8.158,1.04009,-10.4586,15.1266,-0.396083,-2.23152,14.5394,18.3427,7.06498
-23.8205,1,0.161039,5,31,0,27.552,5.85877,7.6932,2.91029,7.33783,-7.62022,-0.255358,-0.27807,3.92922,-14.3034,8.83404
-24.154,0.963258,0.161039,5,31,0,30.8209,10.4888,5.74599,-1.60335,-10.7504,12.3854,0.631568,-7.28195,10.9503,17.7855,9.57997
-26.2509,0.990911,0.161039,5,31,0,31.0281,0.30395,16.87,5.9388,8.1503,-6.95406,-5.0142,11.565,14.9511,-25.2674,14.0186
-24.0283,0.999822,0.161039,5,31,0,31.1557,2.77499,21.0102,12.1803,-5.88083,-5.65828,0.736016,1.16864,-8.03491,1.62349,9.75912
-24.2023,0.823917,0.161039,5,31,0,32.9345,15.108,7.19924,2.09244,19.9792,20.8678,10.066,7.10093,31.1426,11.1904,10.9395
-18.6989,0.995668,0.161039,5,31,0,26.8661,6.45317,18.9439,7.41392,1.41397,-2.95899,4.43896,8.84056,8.68589,13.0208,8.2807
-17.9845,0.979235,0.161039,4,31,0,22.6192,8.24445,22.7791,8.70438,8.70262,4.08984,-0.837481,6.13108,15.0685,12.2329,7.22459
