# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\fittingData\j8dejk49kYZBbBMiwzoSr-data.R
# init = 2 (Default)
# random
#   seed = 208713
# output
#   file = j8dejk49kYZBbBMiwzoSr-output-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-7.72251,0.907927,0.123963,3,7,0,17.8343,13.1412,12.2091,12.7514,14.1967,13.2527,12.1369,12.4968,11.4093,12.512,1.53851
-11.6939,0.685658,0.123963,3,11,0,13.7861,13.3331,14.7211,10.7949,9.99106,12.6983,11.8083,12.4022,15.2813,12.2146,2.96614
-12.7106,0.90026,0.123963,3,15,0,14.7194,10.6419,10.2352,13.5437,9.62426,12.4231,13.9264,9.87866,11.4425,9.96819,3.28819
-12.9526,0.99683,0.123963,4,31,0,17.9594,7.64603,7.42247,11.4242,8.19134,10.7026,9.21838,4.49198,6.80781,7.33499,1.65948
-4.7868,0.769358,0.123963,3,7,0,15.8797,7.46692,8.52649,7.59834,8.37103,6.50915,6.72936,8.1716,8.09842,7.93803,1.11716
-6.84351,0.669867,0.123963,4,23,0,11.8602,9.45135,10.6874,7.93218,8.81688,11.1469,10.4974,9.7246,10.1568,9.04519,1.06734
-8.12259,0.606706,0.123963,2,3,0,10.9043,9.5701,9.09707,7.29745,9.13061,10.7742,10.6597,11.0212,9.54417,10.5392,1.0811
-8.10175,0.080894,0.123963,3,7,0,13.2801,10.1956,7.99985,7.98415,10.402,10.4281,9.4574,9.82108,10.8307,10.6215,0.995703
-5.85582,0.515703,0.123963,3,7,0,10.6303,8.9943,10.3295,7.99171,10.2762,8.6111,8.92412,9.64577,8.88715,8.39241,1.3089
-5.85582,0.00446696,0.123963,3,15,0,15.2954,8.9943,10.3295,7.99171,10.2762,8.6111,8.92412,9.64577,8.88715,8.39241,1.3089
-10.4729,0.0918208,0.123963,6,63,0,15.8968,13.1571,14.072,14.9013,11.4335,14.3773,13.8331,12.2331,14.9359,14.3966,2.32666
-13.2525,0.589698,0.123963,4,31,0,15.3557,15.5637,16.554,18.3205,17.3253,18.0178,11.5236,14.3324,16.7325,15.241,2.53916
-16.5847,0.749695,0.123963,4,15,0,20.1826,14.4056,20.3172,12.6901,10.5898,13.9258,16.729,17.9743,16.5828,18.4979,3.96661
-17.0711,0.998568,0.123963,4,15,0,19.8878,13.1961,13.3315,19.0929,20.2791,14.4775,9.14592,10.0987,16.4695,13.8801,3.67498
-16.1554,0.991066,0.123963,4,15,0,20.7719,15.4005,14.5341,12.391,13.0996,12.1495,13.5453,8.09549,12.1258,19.9166,3.93994
-18.2426,0.95141,0.123963,5,63,0,21.7271,14.5927,16.1044,11.9785,5.36575,12.2999,8.66287,14.9963,17.596,6.38346,4.09964
-21.1057,0.950704,0.123963,4,15,0,23.6805,12.4988,5.78173,8.49911,7.33315,7.8915,9.79445,1.69445,1.29463,17.753,8.36368
-21.2764,0.998467,0.123963,5,31,0,26.1312,5.84166,27.7191,16.4001,7.7151,6.09539,5.32948,5.7765,14.2149,1.28224,13.5315
-21.5088,0.996615,0.123963,5,31,0,24.5334,10.6401,25.7228,9.01193,-2.11176,-1.03027,-4.1488,-2.64477,11.4513,5.03729,13.3135
-18.3679,0.968376,0.123963,5,31,0,29.066,-1.5391,-4.15629,3.85907,-2.81826,3.13881,-1.43902,1.67033,9.7608,-1.70701,4.73487
-17.8383,0.984363,0.123963,3,15,0,19.8719,-0.558857,-6.10789,4.18731,-1.57816,3.51346,-0.537945,1.22062,8.66582,-0.43056,4.5543
-17.6781,0.900503,0.123963,5,31,0,23.7259,7.44611,20.6659,9.42068,5.98699,3.67254,1.16201,0.552022,6.3085,9.72934,7.3064
-18.2664,0.99496,0.123963,4,31,0,20.8178,6.00127,17.0089,14.1317,5.04937,1.8493,5.7329,2.66687,3.04591,11.7194,5.64466
-19.0936,0.953986,0.123963,5,31,0,27.3311,9.50581,21.3879,5.44382,8.88397,2.05441,10.4173,-1.82519,16.3671,6.54185,6.99748
-20.8955,0.945433,0.123963,5,31,0,26.0688,9.05372,11.3896,11.5189,-0.536305,7.9561,-5.65419,-0.414389,22.2754,19.9965,12.1655
-22.8926,0.990402,0.123963,5,31,0,26.4056,2.8995,15.2403,14.8562,3.54265,3.98053,-0.740393,-7.20185,9.37277,-12.4015,15.4513
-24.7003,0.997225,0.123963,5,31,0,28.8193,-3.77163,8.21835,6.75114,-21.153,7.36917,-10.3123,0.488235,1.40745,4.02368,16.5881
-26.6756,0.999295,0.123963,5,31,0,28.9356,-5.7408,6.11722,-6.86118,-25.8171,14.5002,-6.38472,-0.203509,2.47137,5.55567,10.5325
-22.6329,0.999889,0.123963,5,31,0,29.3373,-3.02514,5.50134,-3.8299,-16.1148,-1.53258,-0.964941,-12.1474,0.890576,5.31981,8.76594
-27.2845,0.995396,0.123963,4,31,0,29.2806,-6.74048,6.81022,-2.74009,-31.2907,-0.874507,1.72655,-12.9587,5.82746,12.2776,16.3009
-25.0581,0.998865,0.123963,5,63,0,33.0573,7.50643,41.1494,23.3322,-1.76596,14.8378,-0.668313,5.00669,13.1488,18.0108,18.8587
-26.3687,0.988395,0.123963,5,31,0,34.4187,10.6189,25.5604,10.738,6.78512,-9.59225,14.1498,16.3459,26.1329,23.254,18.7781
-19.2108,0.988583,0.123963,5,31,0,30.5226,14.9989,13.7453,4.16452,11.7653,15.3423,6.52542,14.752,20.292,14.0058,9.01295
-23.5403,0.988365,0.123963,4,15,0,26.9321,12.5642,10.1315,25.4326,7.92937,3.85418,7.57051,16.4288,19.7757,10.7648,4.47314
-22.4371,1,0.123963,5,31,0,26.2553,15.3078,11.7685,22.804,10.9305,1.21166,9.77175,13.5063,16.0677,18.8105,12.5999
-23.1954,0.987388,0.123963,4,23,0,28.6739,20.738,11.9746,18.8084,9.00933,7.89793,1.70309,9.86664,10.8133,19.2566,14.7018
-25.1397,0.979483,0.123963,5,47,0,29.2902,2.7339,23.5847,11.7596,-4.00155,7.74557,1.44601,4.67583,34.2204,24.3149,17.3639
-28.4749,0.982435,0.123963,5,31,0,33.7759,8.09396,-4.41895,-8.52768,-19.1856,-8.94176,-3.06011,7.08465,8.18805,11.8549,16.0987
-25.8511,0.995544,0.123963,5,31,0,31.2952,7.6683,7.54653,-1.47243,-24.5143,-6.13822,-6.22587,3.19465,14.3307,14.0673,16.7247
-25.2034,0.999558,0.123963,5,31,0,30.5799,10.6751,35.3001,11.3506,31.6792,9.02641,12.7128,1.83407,18.5107,11.9157,12.7257
-26.4118,0.984884,0.123963,6,63,0,33.7956,-11.2741,0.361663,4.29423,-18.6102,3.25968,-13.0464,6.61526,12.6493,3.09877,15.3574
-24.0386,0.982804,0.123963,5,31,0,28.7452,-6.53529,4.74291,-0.577165,-12.0835,4.35549,-12.0527,7.4627,3.499,-0.223884,13.4522
-28.0971,0.995591,0.123963,5,31,0,31.4204,-8.57583,3.90924,6.55128,-20.5169,21.3943,-11.2518,-6.2553,20.4928,12.8152,21.544
-21.6087,0.999345,0.123963,5,31,0,29.8765,7.69371,25.1779,9.88905,-4.02423,4.55457,-9.003,-2.12759,5.16565,9.45508,11.4147
-27.2922,0.993509,0.123963,5,31,0,29.5098,-0.405508,9.96515,25.2179,-6.80967,-12.5521,-5.01851,1.30064,8.00481,22.7455,18.2083
-26.7006,0.999691,0.123963,5,31,0,32.0223,2.93893,25.8293,18.4362,1.21072,-12.1319,-5.77241,5.63179,-4.46974,15.5432,12.3749
-22.3494,0.991015,0.123963,5,31,0,33.28,3.36875,15.3706,18.8095,-0.126165,-5.55257,-2.719,4.46175,3.32044,11.9401,12.664
-21.3917,0.998357,0.123963,5,31,0,25.4284,8.82149,20.5209,13.1428,-7.23317,-2.92237,1.86077,6.63933,7.45643,0.112957,8.38086
-19.05,0.999633,0.123963,5,31,0,23.5115,11.885,3.17113,4.84989,13.6072,12.1713,2.34474,3.8237,12.7757,14.4746,5.55588
-18.4731,0.999913,0.123963,4,31,0,22.6886,10.0417,1.84223,4.69238,8.57035,17.1716,5.35037,3.38642,12.6435,10.0915,6.70264
-15.8386,0.99996,0.123963,4,15,0,20.0033,9.101,18.1198,3.62315,9.6679,8.92179,6.89209,6.72245,15.283,10.6831,4.25327
-16.6274,0.932369,0.123963,4,31,0,20.836,11.8965,12.6617,13.3591,5.82644,10.4134,6.76094,12.3958,11.4204,4.83905,6.58115
-25.9932,0.976281,0.123963,5,31,0,29.8325,-4.34274,0.311884,-4.30364,1.33833,9.91182,-11.6845,17.1653,4.9127,4.13115,13.127
-23.4858,0.99898,0.123963,5,31,0,31.4985,-0.119852,7.52594,-10.2244,3.28341,-1.90214,-10.5704,9.26643,3.905,-6.15575,6.49187
-26.8763,0.988951,0.123963,5,31,0,33.2423,-4.35332,4.68538,-14.3638,-3.58869,-4.18195,-11.5781,4.61096,15.871,-17.4228,12.5322
-18.1606,0.997935,0.123963,5,31,0,28.6621,7.69711,9.21299,12.9676,5.24578,5.89546,7.49984,0.433046,5.26039,14.9351,3.06693
-24.1095,0.866161,0.123963,5,31,0,27.9362,6.34188,14.0338,11.5614,8.37613,-5.44311,10.0855,15.9095,8.19282,1.52985,16.8078
-20.1148,0.995856,0.123963,4,15,0,26.5909,6.3104,10.9374,12.9632,10.1026,0.653207,4.34167,11.8505,17.0295,-0.703002,4.66038
-26.5901,0.950695,0.123963,5,31,0,30.0584,1.42488,16.7095,11.6586,-1.19765,-3.11209,-3.69751,-21.8416,-2.26903,0.88012,8.75785
-23.213,1,0.123963,5,31,0,28.45,-0.436391,12.4609,10.8677,-9.8269,1.29787,-3.63239,-16.7038,4.35182,4.61326,13.025
-18.4505,0.999293,0.123963,5,31,0,25.8755,3.26732,-1.81365,-3.54318,4.95873,2.10305,-0.300177,9.63124,4.22811,-0.422247,4.48803
-18.1544,0.998215,0.123963,4,31,0,22.0944,2.34566,-2.41038,2.01177,8.11976,8.65617,0.18579,8.26798,2.75577,4.92476,5.27634
-20.2785,0.993886,0.123963,5,31,0,23.6194,8.47057,26.0624,15.4751,9.29009,1.90132,10.7282,-0.999921,12.0965,10.3974,8.85457
-21.0748,0.999475,0.123963,5,31,0,27.3018,10.027,3.93431,10.967,12.7093,13.466,8.0175,23.4491,12.7024,13.9266,7.19129
-17.2245,0.940811,0.123963,4,15,0,28.6323,15.6605,21.2858,17.413,13.8575,15.6821,17.7989,9.85212,16.0547,14.6313,2.26376
-19.5811,0.868495,0.123963,4,15,0,25.3976,10.5598,2.5272,17.7102,14.2188,9.28256,9.15659,15.7575,13.9747,14.91,6.70646
-18.7363,0.996757,0.123963,4,15,0,24.8754,13.5283,13.8563,11.6467,6.51483,15.1792,18.4051,11.0294,13.8772,6.69494,3.05815
-18.7976,1,0.123963,4,15,0,23.4023,10.5961,12.3979,10.2681,15.424,11.4369,13.0306,18.2895,11.5953,5.02865,6.78686
-18.6078,0.987861,0.123963,5,47,0,22.9035,7.71872,14.1411,10.1244,8.46773,10.5748,12.2499,2.07971,12.3794,15.1683,3.39791
-16.6738,1,0.123963,5,31,0,21.5038,8.96433,10.4857,3.56455,7.09826,5.00878,9.40555,7.95072,12.1161,17.2342,6.42002
-15.5339,0.947704,0.123963,3,7,0,22.5216,9.14019,8.63351,6.67925,4.77629,5.19261,13.2197,7.53967,13.1657,14.4585,4.19087
-16.9787,0.966258,0.123963,4,15,0,18.2942,6.5865,11.4569,7.44896,3.66452,4.40702,13.3004,9.62461,12.6352,12.4971,5.02804
-12.4742,0.983576,0.123963,4,15,0,21.7433,9.83023,12.148,12.7878,13.0556,12.9132,8.05368,11.334,10.4557,11.0885,2.07465
-18.0065,0.706179,0.123963,4,31,0,25.6282,1.51583,3.89287,3.26161,2.38274,2.63418,10.5472,4.70479,9.4804,5.56902,6.24841
-19.5443,0.981986,0.123963,4,15,0,24.3151,8.11807,4.02258,1.37903,10.5599,10.4962,6.78157,-6.05161,15.0663,6.37065,6.66258
-18.1635,0.9863,0.123963,4,15,0,22.4559,4.61199,4.29522,3.80434,7.87769,7.13911,8.10194,0.822615,9.03747,15.2824,7.46317
-21.0772,0.995755,0.123963,5,31,0,23.4144,10.5377,8.06788,8.02839,-0.582907,16.7561,-5.25449,16.0854,9.92972,9.91192,6.66864
-19.4869,0.996609,0.123963,5,31,0,22.7532,5.16715,15.5294,1.62547,6.30428,15.6635,-3.51187,10.9712,12.9339,4.02021,8.61248
-20.4878,0.998314,0.123963,5,31,0,24.5367,6.81905,11.4956,14.3755,7.23169,0.190336,12.0322,0.272227,4.11718,17.2351,5.23128
-20.9844,0.967489,0.123963,5,31,0,24.6379,6.49455,12.325,2.11383,9.11937,13.9083,-2.89049,14.5722,15.0717,6.55502,4.52872
-19.0705,0.999989,0.123963,5,31,0,27.3253,9.2932,23.178,0.847422,7.86153,12.2618,2.48894,10.5084,6.4614,9.25142,8.57807
-19.8795,0.994586,0.123963,5,31,0,26.2259,5.07802,-1.68952,13.689,0.110317,3.90728,10.5681,-0.0231998,13.1376,6.85036,8.12317
-19.909,0.994706,0.123963,5,31,0,27.8814,4.28201,-2.03256,9.52104,-1.37735,9.71311,11.8665,5.12934,14.7774,4.34009,6.39593
-22.257,0.933584,0.123963,5,31,0,25.6653,7.95947,34.8869,6.6793,10.5287,0.149959,-4.42836,12.2086,14.0252,11.5542,12.0772
-25.4703,0.987093,0.123963,5,31,0,31.9524,17.7111,13.7555,11.366,9.89211,5.68924,-15.7699,15.8691,13.723,11.0456,12.679
-20.986,0.992555,0.123963,5,31,0,28.229,4.84362,28.3586,-2.15134,8.83582,4.91381,4.08966,4.66573,13.4456,10.2214,11.7202
-19.9,0.997651,0.123963,5,31,0,25.6128,4.65711,-1.5987,15.5165,5.26337,12.1737,7.50199,8.26084,8.32502,9.17596,5.9398
-20.9958,0.996932,0.123963,5,31,0,24.9604,10.7631,14.9301,13.4634,0.0639169,-3.81757,-2.81416,13.0186,9.82385,10.0938,7.2932
-18.1265,0.996556,0.123963,4,31,0,23.6932,6.30875,13.33,5.19403,-1.11322,-0.776209,0.772246,4.41943,7.39778,11.6385,8.97018
-19.5871,0.98969,0.123963,5,31,0,23.2807,7.2338,16.7035,16.5881,8.96491,4.84043,9.37033,6.37611,17.3114,17.1037,6.27617
-19.243,0.989959,0.123963,5,63,0,26.0361,9.53605,4.81292,3.44555,15.7199,1.35241,1.36535,4.9538,14.3783,15.8222,7.66851
