# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\Fnc91Wn2HXaKFMivT6k8QL-data.R
# init = 2 (Default)
# random
#   seed = 208526
# output
#   file = Fnc91Wn2HXaKFMivT6k8QL-output-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-27.0034,0.919804,0.315119,4,15,0,40.1361,4.96093,14.5964,23.5819,5.26557,26.6613,11.5552,1.19444,7.24805,-5.65435,16.5484
-21.1352,0.972582,0.315119,4,15,0,29.7454,13.1121,13.2965,15.6054,-2.29583,17.6911,15.5979,4.07379,9.9783,6.58813,8.52045
-24.501,0.853506,0.315119,4,15,0,28.4496,8.17332,22.1057,-1.98488,12.0629,-6.64428,-12.8857,-2.40034,8.8416,6.24718,14.5639
-22.088,0.965794,0.315119,4,15,0,27.1236,12.1325,15.2145,18.2745,24.0808,7.62665,7.99987,14.4002,2.88074,18.191,6.42527
-18.0889,0.955456,0.315119,3,11,0,25.5799,10.7321,19.346,6.70279,12.8636,5.82834,3.54578,0.0321131,9.66781,11.2531,8.42631
-31.4159,0.887472,0.315119,4,15,0,32.5779,9.31153,32.5511,-6.09671,11.9527,-5.73066,27.4096,-3.59995,4.58068,24.7646,18.9205
-24.0173,0.998146,0.315119,4,15,0,35.1871,10.4824,22.6688,10.9744,5.58254,23.7251,-14.3363,1.7912,15.0197,6.43611,10.2408
-23.3786,0.996617,0.315119,3,15,0,27.7996,12.6388,16.7857,13.6742,-11.9411,7.26213,3.33676,6.30281,29.221,20.3247,17.3008
-27.9325,0.953978,0.315119,4,15,0,31.9557,8.24448,26.5815,6.83599,2.8919,0.544278,-10.6763,12.7598,28.5115,45.6421,18.9056
-22.1487,0.998481,0.315119,4,15,0,31.6202,9.97502,10.382,0.0997722,-4.18386,15.6689,10.4723,3.58947,23.1119,18.9868,12.931
-19.8401,0.98855,0.315119,4,15,0,27.5472,11.8993,9.51133,17.6412,-1.65682,9.01247,1.00903,1.00256,18.9098,12.6356,8.77979
-24.0365,0.79629,0.315119,4,15,0,31.4855,-2.83836,23.4019,-2.37378,15.3861,5.62755,-4.45988,6.45662,9.67152,6.13162,16.0837
-23.4402,0.990882,0.315119,4,31,0,27.8428,19.2041,15.6763,22.0009,2.21548,15.2612,9.20629,6.28842,25.0116,22.5116,15.867
-19.914,0.974495,0.315119,4,15,0,26.1224,6.337,20.8132,3.42656,15.999,6.51148,1.42648,10.5179,4.42459,4.92501,8.94615
-18.8532,0.949103,0.315119,4,15,0,24.7204,7.24056,9.5781,14.1671,5.3966,18.4895,1.12917,5.30203,16.3214,8.57883,5.41456
-18.0977,0.995451,0.315119,3,7,0,21.6114,7.82725,12.4185,9.74565,9.28268,-2.30217,8.5097,11.8038,5.94618,14.369,5.55191
-17.1269,0.988777,0.315119,3,7,0,20.9174,5.78362,6.83314,6.86987,3.20365,13.9777,2.55352,1.32916,13.2491,2.69764,3.6377
-21.8294,0.454514,0.315119,3,7,0,24.4211,6.23136,15.9284,8.43923,5.62189,-5.83521,7.02432,13.1115,1.84105,15.1674,10.8502
-22.6429,0.863122,0.315119,3,15,0,28.8275,7.0591,20.4365,8.03469,2.47232,-6.53128,7.74714,10.8304,0.000754321,14.792,6.42615
-22.2864,0.999999,0.315119,4,15,0,27.1451,0.392031,17.3534,0.348464,-1.7046,7.97035,-3.38553,-9.15535,-3.59786,4.66857,11.1889
-25.0838,0.80172,0.315119,4,15,0,27.5412,2.35185,24.5218,-2.78791,-7.89605,0.399993,-7.30812,-20.1266,11.7859,3.29365,12.9625
-21.4628,0.936879,0.315119,4,15,0,31.3595,18.9484,14.3317,10.5583,3.03404,16.8307,9.54392,14.2791,11.2013,11.9085,9.23121
-22.5052,0.947946,0.315119,4,15,0,29.609,5.62656,21.1933,10.63,8.96959,3.15405,5.76235,-4.91041,19.3418,4.90458,19.3294
-24.4357,0.979021,0.315119,3,15,0,28.8398,8.23953,9.88635,5.005,-5.4331,16.3713,-5.14178,-5.23498,1.2683,11.0937,6.2255
-26.921,1,0.315119,4,15,0,30.1756,1.34397,15.5969,11.9579,19.0499,-9.82184,-0.444605,8.41172,25.2345,-14.8979,18.0801
-27.017,0.992453,0.315119,4,15,0,31.9316,10.323,27.2019,-0.962113,-20.8041,24.7508,1.4644,-9.73865,6.53998,15.5809,16.5074
-27.0325,0.984488,0.315119,4,15,0,33.6418,-2.91315,5.6596,20.6856,0.500447,-11.9855,-6.8916,11.2082,22.0428,6.14999,12.9723
-25.2348,0.984631,0.315119,4,15,0,29.7438,11.66,27.7423,-4.57404,-8.18008,24.4975,7.61421,-3.56478,8.60569,15.5491,16.6036
-24.3842,0.9989,0.315119,4,15,0,28.0946,11.0653,13.8147,26.1325,12.6008,-1.92135,-1.47899,17.353,23.8466,17.6206,9.99552
-22.7928,0.969795,0.315119,3,15,0,30.3152,3.39566,30.3096,17.5898,-1.98758,4.41468,-0.89482,-6.6807,14.9269,8.85188,17.0615
-24.9519,0.771556,0.315119,4,15,0,32.2942,19.0538,11.6695,0.0111173,12.8103,10.4525,6.5651,22.1931,23.4998,17.3845,17.0824
-27.4323,0.979468,0.315119,4,15,0,32.9265,11.5066,23.1736,11.2709,-32.0471,-5.35911,-0.240613,0.23369,20.8838,27.5065,19.942
-31.9265,0.878656,0.315119,4,15,0,36.3379,3.91494,14.1523,25.3805,-23.81,11.6725,-18.4827,-11.588,12.1081,24.0219,36.181
-26.1996,0.990829,0.315119,4,15,0,34.0168,4.71042,18.0971,-6.2488,15.7632,1.62168,17.1711,17.1941,15.4695,-0.349691,9.15612
-26.1338,0.93066,0.315119,4,15,0,31.4404,10.5838,10.9396,1.84051,-4.27667,-2.83108,16.0823,-0.843492,3.38779,-8.58916,15.3232
-26.4069,0.979271,0.315119,3,7,0,29.754,-0.717965,15.7016,1.25224,-10.0915,10.1918,20.4986,3.21091,14.1853,0.858715,9.05002
-23.3635,1,0.315119,4,15,0,27.9218,17.671,20.3411,11.568,2.54428,17.6551,-1.51031,3.89448,17.0578,12.1149,22.303
-22.3272,0.976358,0.315119,4,15,0,25.9613,16.115,28.2778,9.14223,3.25891,8.94039,1.57147,16.1595,11.4364,11.1623,17.1006
-21.6011,0.970503,0.315119,4,15,0,26.2189,7.67836,11.655,4.95846,16.6076,3.97914,16.8696,11.8503,2.63967,6.54834,4.58647
-21.6011,0.173468,0.315119,2,3,0,25.6509,7.67836,11.655,4.95846,16.6076,3.97914,16.8696,11.8503,2.63967,6.54834,4.58647
-18.275,0.644741,0.315119,3,7,0,27.136,8.74697,8.74103,3.34975,8.58649,2.22895,14.5861,9.30984,17.0082,4.59373,5.59037
-16.424,0.811272,0.315119,3,15,0,23.5369,12.0408,16.3016,15.4937,12.1579,16.8641,2.92532,9.614,12.635,15.9826,4.88057
-13.1982,0.776749,0.315119,3,7,0,19.2643,11.8063,13.259,10.9503,10.8682,8.56216,9.96879,7.54632,12.916,8.27942,3.96575
-11.8312,0.400397,0.315119,2,5,1,15.662,11.9446,14.2364,8.82379,11.3686,10.9522,10.7453,10.512,14.7833,9.49914,3.07481
-11.8312,0.0216981,0.315119,5,31,0,19.0052,11.9446,14.2364,8.82379,11.3686,10.9522,10.7453,10.512,14.7833,9.49914,3.07481
-15.9142,0.6982,0.315119,3,7,0,17.9403,10.5602,11.0503,12.8539,14.4287,10.7069,3.47615,8.99119,9.41102,10.7914,6.21015
-18.8721,0.842642,0.315119,3,7,0,21.3242,2.41791,9.14973,0.0496349,-6.23385,4.73047,8.47577,2.2175,11.8634,3.98406,4.54767
-17.612,0.88474,0.315119,3,7,0,21.5508,3.63209,4.37908,3.55622,-4.38093,4.00297,11.3195,3.01627,5.46705,3.40227,6.10695
-17.2192,0.976369,0.315119,3,7,0,19.0937,1.93511,4.59821,2.43144,-1.79002,3.17733,8.49915,-0.507038,11.3261,2.25757,6.18693
-13.161,0.848327,0.315119,3,15,0,19.7979,9.41396,8.8853,8.79206,11.6649,9.36006,5.14607,10.2894,5.64215,12.1379,3.37445
-18.4977,0.660723,0.315119,3,7,0,19.8388,11.0957,14.8596,1.23796,10.2735,10.8859,5.50566,5.93212,21.5019,5.28171,7.96959
-19.4175,0.902024,0.315119,3,7,0,22.3002,8.57523,16.4146,5.29711,8.15763,1.78365,-0.633245,5.87177,22.3723,4.99565,10.882
-21.4048,0.952414,0.315119,3,7,0,24.5452,7.09488,6.24483,11.9075,13.4091,15.0692,2.56186,-2.42179,5.35481,-6.75504,7.1261
-21.0029,0.804161,0.315119,3,7,0,27.8331,5.99215,8.80111,9.97357,18.6774,11.2683,6.76836,-0.418807,19.9809,-0.972993,9.43971
-15.7994,0.972095,0.315119,3,15,0,23.2258,5.43278,3.94213,6.86107,3.37463,4.98283,1.08829,2.80982,2.56616,6.93454,5.97209
-16.5963,0.985349,0.315119,3,7,0,18.1337,2.97301,9.14482,3.1213,-3.5501,5.82321,7.93635,0.893457,9.29091,4.17925,3.95095
-17.8365,0.981018,0.315119,3,7,0,20.6983,3.94602,5.24167,-1.89026,-0.361995,2.68451,11.3834,-1.49803,3.68469,3.91547,4.46468
-25.7507,0.233749,0.315119,4,15,0,29.4523,-0.619947,20.4739,-4.92307,-10.5524,-5.02301,-10.2695,9.95985,1.92657,-3.15984,18.4211
-21.5444,0.981091,0.315119,4,15,0,28.4222,13.138,8.06399,17.0476,15.1652,23.5318,13.0164,1.04269,16.7232,18.2732,7.97256
-22.6033,0.880712,0.315119,4,15,0,26.5519,-0.29895,5.8929,-3.21146,-5.44831,-4.79765,-7.82399,4.77863,1.76541,-5.07908,12.1897
-21.086,0.806841,0.315119,3,11,0,24.534,-1.5578,14.1562,-2.02609,-1.05535,10.5119,-3.96343,1.40373,9.65346,-4.75565,6.84873
-22.4618,0.968857,0.315119,3,7,0,26.802,1.50628,-3.36802,-7.19068,7.32289,-1.73762,-4.23351,5.52629,-4.10488,2.21206,6.82523
-22.3125,0.930795,0.315119,5,31,0,27.0641,12.8593,3.88809,21.615,-0.52983,13.2134,15.0838,10.1513,15.9629,5.77215,8.9787
-21.298,0.974095,0.315119,4,15,0,26.9142,12.7329,23.7789,8.273,15.1699,5.28552,-5.8407,-3.24312,11.143,14.2266,11.3116
-25.4039,0.86028,0.315119,4,15,0,28.5091,10.6875,32.4026,6.24422,-4.30158,18.8872,16.727,20.4525,23.0631,10.7443,11.6267
-24.4982,0.997915,0.315119,4,15,0,29.5578,20.3764,27.4612,23.1248,19.717,7.60211,-5.68676,2.38477,15.9964,6.5096,14.1041
-26.3697,0.932381,0.315119,3,7,0,28.9204,22.8485,27.7909,23.1362,19.7691,5.82141,-4.18432,1.52552,11.1156,4.27532,13.0974
-31.1373,0.957395,0.315119,4,15,0,34.7312,19.8197,16.6952,15.7279,21.789,-10.3381,21.8083,-0.418513,25.0339,17.3505,30.1233
-25.8751,0.987231,0.315119,4,15,0,36.1372,13.527,30.2649,11.4708,7.87137,31.192,-7.68821,19.276,16.2942,19.7769,12.4098
-24.2742,0.996372,0.315119,4,15,0,30.1068,-0.505971,2.77007,9.30345,7.75134,5.72802,13.8149,-13.4775,11.6624,5.84877,9.11378
-24.2296,0.968643,0.315119,4,15,0,28.6595,-3.33817,16.5793,-0.7173,-5.55081,2.54957,-11.8294,14.6029,3.34359,4.95869,10.1954
-21.6001,0.990693,0.315119,4,15,0,27.4655,11.9006,6.80727,1.65615,11.9016,13.8027,11.7883,-3.48773,22.4877,8.68228,7.24538
-20.879,0.910069,0.315119,3,15,0,28.3141,3.46385,16.0876,7.46969,5.54137,14.6167,6.2709,-4.70264,18.2298,1.04349,7.36086
-19.4021,1,0.315119,3,7,0,23.0185,4.59046,16.908,9.18508,3.5639,10.0316,5.97255,-2.96549,18.8414,1.44209,7.03842
-24.7136,0.667053,0.315119,3,7,0,26.3478,9.87342,1.00045,-0.600272,12.5091,-2.59081,14.3589,2.50001,11.5428,2.91339,15.1766
-21.3053,0.963515,0.315119,3,15,0,31.7305,7.45624,28.9159,1.42433,3.58247,8.79003,3.62997,-8.31144,13.1677,6.9334,12.9512
-14.6409,0.91421,0.315119,4,15,0,25.0027,6.28601,3.34351,6.21906,5.90924,4.53349,-1.43787,8.97832,9.51255,6.60345,3.42054
-14.4814,0.468455,0.315119,3,15,0,17.3843,0.993557,5.14574,1.11331,-2.25471,4.90182,2.52681,-3.08692,0.964804,0.605401,3.41858
-14.3748,0.55229,0.315119,2,7,0,18.7544,4.7427,4.90384,6.46863,4.20258,7.13808,3.64727,-2.75772,7.92797,3.93696,4.26427
-14.4559,0.56454,0.315119,2,7,0,16.9393,4.11545,3.80842,5.31099,5.27065,5.82611,0.314125,-3.07328,5.57049,3.45738,3.97345
-14.2516,0.84537,0.315119,3,7,0,18.1527,6.42531,8.09882,5.49844,1.40161,3.61646,7.80953,8.1634,5.79659,4.7599,4.59555
-14.9495,0.289838,0.315119,3,7,0,19.0998,2.99027,5.71661,7.67314,0.170816,5.57468,4.25108,8.94307,5.90304,1.93208,3.87157
-12.2046,0.6,0.315119,2,5,1,15.2439,5.53098,4.68021,6.93161,1.90434,3.65782,5.16434,7.14926,4.93914,4.342,3.37548
-12.2046,0.134324,0.315119,1,3,0,16.3616,5.53098,4.68021,6.93161,1.90434,3.65782,5.16434,7.14926,4.93914,4.342,3.37548
-10.48,0.559338,0.315119,2,5,1,16.0971,0.0993709,1.6392,-0.0721995,0.208528,0.542706,-0.906047,-2.39442,0.71572,-0.215889,2.22747
-10.48,4.72928e-008,0.315119,1,2,1,12.9225,0.0993709,1.6392,-0.0721995,0.208528,0.542706,-0.906047,-2.39442,0.71572,-0.215889,2.22747
-10.48,3.54386e-008,0.315119,1,2,1,16.8075,0.0993709,1.6392,-0.0721995,0.208528,0.542706,-0.906047,-2.39442,0.71572,-0.215889,2.22747
-10.48,0.207955,0.315119,1,3,1,11.7393,0.0993709,1.6392,-0.0721995,0.208528,0.542706,-0.906047,-2.39442,0.71572,-0.215889,2.22747
-14.3618,0.094552,0.315119,2,6,1,15.716,-0.949393,1.78991,-2.6302,-0.0523527,3.20905,-3.95306,-0.694481,-2.66786,0.0636304,2.25404
-14.3618,2.67065e-013,0.315119,2,3,0,19.0132,-0.949393,1.78991,-2.6302,-0.0523527,3.20905,-3.95306,-0.694481,-2.66786,0.0636304,2.25404
-14.3618,0.049345,0.315119,3,7,0,19.6106,-0.949393,1.78991,-2.6302,-0.0523527,3.20905,-3.95306,-0.694481,-2.66786,0.0636304,2.25404
-14.3618,0.134552,0.315119,2,3,0,19.5045,-0.949393,1.78991,-2.6302,-0.0523527,3.20905,-3.95306,-0.694481,-2.66786,0.0636304,2.25404
-14.3618,0.0107418,0.315119,3,7,0,16.8829,-0.949393,1.78991,-2.6302,-0.0523527,3.20905,-3.95306,-0.694481,-2.66786,0.0636304,2.25404
-14.3618,0.000396382,0.315119,4,15,0,20.4055,-0.949393,1.78991,-2.6302,-0.0523527,3.20905,-3.95306,-0.694481,-2.66786,0.0636304,2.25404
-14.9536,0.247602,0.315119,2,3,0,17.7202,0.122619,1.52091,-3.40186,-2.12508,4.98047,-2.04452,0.891242,1.0983,-0.912561,2.0416
-14.9536,2.78834e-006,0.315119,2,3,0,21.6955,0.122619,1.52091,-3.40186,-2.12508,4.98047,-2.04452,0.891242,1.0983,-0.912561,2.0416
-16.3716,0.126811,0.315119,3,7,0,21.0999,-1.64384,-4.45095,-2.89832,-1.65988,1.17126,-4.87758,-0.874939,4.42174,0.54753,2.47329
-16.3716,0.000647306,0.315119,2,3,0,25.8619,-1.64384,-4.45095,-2.89832,-1.65988,1.17126,-4.87758,-0.874939,4.42174,0.54753,2.47329
-16.3716,0.00644579,0.315119,4,15,0,19.2715,-1.64384,-4.45095,-2.89832,-1.65988,1.17126,-4.87758,-0.874939,4.42174,0.54753,2.47329
-16.3716,2.44348e-005,0.315119,3,7,0,29.7366,-1.64384,-4.45095,-2.89832,-1.65988,1.17126,-4.87758,-0.874939,4.42174,0.54753,2.47329
-16.3716,0.156866,0.315119,2,3,0,20.0431,-1.64384,-4.45095,-2.89832,-1.65988,1.17126,-4.87758,-0.874939,4.42174,0.54753,2.47329
-16.3716,0.0230674,0.315119,4,31,0,22.6245,-1.64384,-4.45095,-2.89832,-1.65988,1.17126,-4.87758,-0.874939,4.42174,0.54753,2.47329
-14.9263,0.232077,0.315119,4,15,0,20.0262,0.237821,0.428455,2.44787,0.526161,-3.9691,1.98235,-0.817659,-3.49519,-1.27427,2.7076
-14.9263,0.00267602,0.315119,1,3,1,18.3141,0.237821,0.428455,2.44787,0.526161,-3.9691,1.98235,-0.817659,-3.49519,-1.27427,2.7076
-14.9263,0.0378516,0.315119,3,7,0,20.5568,0.237821,0.428455,2.44787,0.526161,-3.9691,1.98235,-0.817659,-3.49519,-1.27427,2.7076
-14.9263,0.00847164,0.315119,1,3,0,21.8416,0.237821,0.428455,2.44787,0.526161,-3.9691,1.98235,-0.817659,-3.49519,-1.27427,2.7076
-14.9263,0.107868,0.315119,2,7,0,19.5272,0.237821,0.428455,2.44787,0.526161,-3.9691,1.98235,-0.817659,-3.49519,-1.27427,2.7076
-14.9263,0.00945963,0.315119,3,7,0,19.0992,0.237821,0.428455,2.44787,0.526161,-3.9691,1.98235,-0.817659,-3.49519,-1.27427,2.7076
-14.4094,0.620763,0.315119,2,3,0,21.9735,1.56317,1.00355,0.132955,-2.07617,1.28172,0.32306,1.20405,6.03369,0.601268,4.44977
-13.7188,0.72462,0.315119,3,11,0,19.1253,6.83766,5.9286,6.72,6.74604,0.703114,5.20646,7.3509,11.8033,7.78415,3.78587
-13.9174,0.342281,0.315119,4,22,1,16.1281,4.99209,4.80901,9.63911,2.27218,8.0375,0.570528,3.51496,2.80394,3.94874,3.15906
-16.2231,0.119056,0.315119,3,7,0,21.2721,4.38253,6.94203,9.5715,3.87561,8.75262,-1.31804,9.0066,9.26703,6.84705,3.43193
-23.8905,0.27813,0.315119,3,15,0,25.632,5.63562,16.8647,4.87713,12.832,2.5171,21.4056,0.22597,12.3363,11.1137,13.5919
-18.7451,0.994076,0.315119,3,7,0,28.7057,6.14245,7.80323,5.46635,5.50033,9.99231,-6.19045,11.787,11.617,6.62571,8.81715
-14.1049,0.929162,0.315119,4,15,0,22.3584,5.86624,4.50869,9.33296,4.5334,4.76829,9.10283,0.728346,4.59105,8.28203,3.34812
-13.8993,0.314006,0.315119,2,3,0,18.074,7.22348,7.93138,7.71173,6.13103,1.80473,8.54888,3.46143,6.84692,11.6357,2.72064
-13.8993,0.108084,0.315119,2,3,0,17.6326,7.22348,7.93138,7.71173,6.13103,1.80473,8.54888,3.46143,6.84692,11.6357,2.72064
-13.8993,1.46376e-006,0.315119,3,7,0,19.0345,7.22348,7.93138,7.71173,6.13103,1.80473,8.54888,3.46143,6.84692,11.6357,2.72064
-13.8993,0.00197627,0.315119,2,5,0,17.2753,7.22348,7.93138,7.71173,6.13103,1.80473,8.54888,3.46143,6.84692,11.6357,2.72064
-13.0406,0.401309,0.315119,2,3,0,16.7465,6.42402,4.69207,7.2777,5.03059,6.95279,6.73447,3.57058,4.45335,11.6793,3.22182
-12.1801,0.0766522,0.315119,4,15,0,15.8841,5.96045,10.0377,6.4781,7.42107,7.78945,6.10287,4.68213,8.98824,9.65169,3.23473
-14.1618,0.148053,0.315119,4,15,0,15.8842,6.21162,3.07333,6.39244,6.12504,1.02831,2.41282,6.43123,3.84815,4.02299,3.24341
-16.2529,0.378512,0.315119,3,15,0,19.4266,9.36787,7.85799,3.07645,5.73418,4.97953,5.4717,7.252,10.0983,5.43094,2.78352
-15.7148,0.333333,0.315119,2,3,0,18.8452,8.16005,8.5726,4.1895,6.30231,2.15098,6.47651,7.62208,14.0546,9.30324,2.5206
-15.7148,1.71388e-022,0.315119,1,1,0,21.8439,8.16005,8.5726,4.1895,6.30231,2.15098,6.47651,7.62208,14.0546,9.30324,2.5206
-15.7148,0.00057444,0.315119,2,3,0,25.2869,8.16005,8.5726,4.1895,6.30231,2.15098,6.47651,7.62208,14.0546,9.30324,2.5206
-15.7148,0.0437295,0.315119,3,7,0,24.3086,8.16005,8.5726,4.1895,6.30231,2.15098,6.47651,7.62208,14.0546,9.30324,2.5206
