# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\HnfTwLsVQZ8j4HU8iZsgYl-data.R
# init = 2 (Default)
# random
#   seed = 209564
# output
#   file = HnfTwLsVQZ8j4HU8iZsgYl-output-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-21.5382,0.995365,0.262132,4,15,0,24.5139,3.08298,6.8498,4.6014,13.0684,-1.14711,-0.0675027,-4.65082,15.4052,20.4536,9.10738
-25.1121,0.846123,0.262132,5,31,0,36.7398,12.6023,28.889,23.0244,-4.07187,-0.740389,7.68935,-0.34877,20.2089,-9.06175,17.3624
-25.1373,0.985996,0.262132,4,15,0,29.9128,5.56727,33.1979,11.6421,1.78384,-10.625,-0.0889964,4.14594,24.3185,-7.2684,12.5872
-24.4386,0.787355,0.262132,4,23,0,28.0592,2.53029,29.791,9.94706,6.63567,-10.3365,3.18139,4.86769,19.6256,-9.38602,14.6372
-20.6491,0.911946,0.262132,4,15,0,27.261,8.17273,23.2927,-2.96683,1.65641,1.76979,-1.20791,-0.590739,19.406,9.56051,9.3792
-16.0191,0.634128,0.262132,3,15,0,23.5811,6.29024,13.5861,2.83981,3.55422,4.83785,4.62253,-0.495692,10.7304,11.1445,5.97911
-16.9114,0.970513,0.262132,3,7,0,18.7608,6.44462,12.4886,1.46052,4.33825,4.9064,3.24234,-3.95804,10.2684,10.2741,5.87927
-22.8062,0.91551,0.262132,3,7,0,26.8379,-0.475454,-2.09497,8.62366,-5.21056,4.33124,-2.70708,9.57694,-3.24136,3.87025,3.94515
-19.9634,0.944711,0.262132,3,7,0,26.0354,3.50025,10.4592,-1.46717,11.7926,1.7881,7.84017,-4.46472,10.3966,2.36002,4.56194
-19.3198,1,0.262132,4,31,0,23.9165,14.6626,13.5364,13.6616,5.71062,16.6863,7.75674,16.5855,12.3748,19.6693,9.02537
-17.1468,0.992989,0.262132,4,15,0,23.2136,12.6918,18.5681,5.95616,13.9105,7.79527,5.7758,4.66849,17.2153,10.3441,6.67158
-17.8711,0.970114,0.262132,4,23,0,22.9438,9.04733,16.7374,4.16544,8.54166,3.20478,-3.24912,4.29144,11.2011,7.84655,7.9443
-20.7456,0.888462,0.262132,4,15,0,23.0067,6.95222,16.5408,20.8517,-0.196262,12.1808,9.049,9.57938,8.57212,13.5072,6.40092
-20.8569,0.92409,0.262132,4,15,0,27.9716,7.92923,11.3121,15.9176,0.37292,20.6252,2.03054,-3.63856,5.9931,6.51206,8.55639
-20.7965,0.963383,0.262132,4,15,0,24.7085,14.9711,16.6733,2.54522,13.4619,2.97882,12.1872,17.2448,18.1768,13.9772,5.20144
-18.7144,0.426632,0.262132,2,3,0,25.9983,13.7181,22.4019,4.97516,13.9506,5.14936,10.7539,16.0223,16.3094,16.1105,5.19942
-16.561,0.993439,0.262132,3,7,0,20.4893,14.3008,20.6506,13.6686,9.6154,9.36874,9.12412,12.1937,11.6204,16.9446,6.30468
-15.4094,0.630559,0.262132,3,15,0,18.8235,10.8825,14.5426,12.384,9.19588,11.9989,6.04976,2.26243,11.8589,15.4043,4.82284
-19.8195,0.800178,0.262132,3,7,0,21.323,9.97674,6.63284,9.84406,15.7203,19.565,1.6641,6.71239,15.9665,3.98199,8.98986
-22.1858,0.987103,0.262132,4,15,0,24.3055,0.33554,15.3608,8.04783,4.06482,-2.57326,13.8706,-0.0279402,3.60621,-3.51137,8.10621
-24.7527,0.998143,0.262132,3,7,0,28.1793,5.79942,10.6043,16.8017,-1.70073,-0.56109,12.6447,0.330631,-6.65033,-0.892105,11.3306
-15.6756,0.969793,0.262132,4,31,0,27.8875,9.88992,10.0767,14.7911,13.2249,6.89669,4.74892,13.5438,14.0959,13.4527,3.90834
-14.1351,0.763505,0.262132,4,23,0,20.6541,3.66589,7.07389,6.09915,4.71941,4.70217,4.0941,7.7375,1.36248,8.20147,2.66463
-19.8375,0.53111,0.262132,4,29,0,21.4323,6.3591,8.4531,5.97032,3.66175,3.37213,1.00808,4.54299,0.715147,9.65218,1.94642
-19.8375,0.0729954,0.262132,3,7,0,24.4164,6.3591,8.4531,5.97032,3.66175,3.37213,1.00808,4.54299,0.715147,9.65218,1.94642
-13.6841,0.571429,0.262132,3,7,0,21.2033,4.13765,8.85008,2.36978,6.34242,5.32483,2.02229,7.34449,1.66068,6.34379,2.61787
-9.28614,0.846389,0.262132,2,7,0,14.0713,4.90751,5.59225,5.55418,6.88612,6.63828,3.45806,4.26724,5.64102,6.53346,2.23104
-11.1793,0.0199984,0.262132,4,15,0,14.211,3.8392,6.20069,7.48511,5.94447,5.71049,3.43292,1.87397,4.62219,3.65723,1.92437
-11.1793,0.298726,0.262132,1,3,0,15.7751,3.8392,6.20069,7.48511,5.94447,5.71049,3.43292,1.87397,4.62219,3.65723,1.92437
-10.526,0.200343,0.262132,2,5,0,12.4083,4.87064,4.89089,8.40892,6.47304,5.64801,2.85468,2.60978,4.31552,5.26043,1.75808
-10.526,4.53155e-005,0.262132,1,3,1,17.1272,4.87064,4.89089,8.40892,6.47304,5.64801,2.85468,2.60978,4.31552,5.26043,1.75808
-10.526,0.0605841,0.262132,2,3,0,14.3472,4.87064,4.89089,8.40892,6.47304,5.64801,2.85468,2.60978,4.31552,5.26043,1.75808
-10.526,0.0337891,0.262132,2,3,0,14.6238,4.87064,4.89089,8.40892,6.47304,5.64801,2.85468,2.60978,4.31552,5.26043,1.75808
-10.526,3.99036e-007,0.262132,4,15,0,14.245,4.87064,4.89089,8.40892,6.47304,5.64801,2.85468,2.60978,4.31552,5.26043,1.75808
-8.99467,0.673797,0.262132,2,3,0,13.5912,6.123,7.15466,6.841,3.02051,5.76783,6.63317,6.22709,5.33272,5.74837,2.10717
-8.99467,0.0507069,0.262132,3,7,0,19.6077,6.123,7.15466,6.841,3.02051,5.76783,6.63317,6.22709,5.33272,5.74837,2.10717
-9.80826,0.0869444,0.262132,3,7,0,13.8628,5.73427,6.31942,2.1521,4.58847,5.68771,4.74056,6.05333,3.88552,6.03495,1.87301
-9.80826,0.0619701,0.262132,2,6,1,18.2845,5.73427,6.31942,2.1521,4.58847,5.68771,4.74056,6.05333,3.88552,6.03495,1.87301
-15.2703,0.06991,0.262132,3,7,0,20.8683,3.73124,4.72069,5.84104,3.52143,8.33496,2.47765,5.24509,10.577,-0.503293,2.80025
-19.9497,0.322178,0.262132,3,7,0,23.9745,4.44371,6.43356,5.35264,-3.52363,-6.04217,-0.0996161,-1.9504,1.82947,11.7277,7.75369
-16.0238,0.861608,0.262132,3,7,0,22.3335,0.960053,4.33962,5.71097,4.15179,3.48588,-3.77374,5.15199,0.757616,4.45903,3.93468
-16.6531,1,0.262132,3,7,0,19.8128,3.83606,3.9826,5.80304,3.15479,6.85415,2.12845,4.86287,-2.87583,0.226478,4.97698
-16.9623,0.828432,0.262132,3,7,0,19.7888,4.12195,8.79764,3.61309,1.49266,11.2053,-2.08287,5.06505,-0.562076,4.40034,4.8729
-16.079,0.993127,0.262132,3,7,0,20.4869,5.04608,8.62508,4.69008,0.976565,-0.585361,7.66798,6.44804,10.3129,6.39565,2.62237
-23.6,0.478891,0.262132,5,31,0,26.5462,16.0418,14.3276,10.1345,-5.20989,3.10655,14.4758,19.4296,20.0064,6.71663,12.4354
-16.0582,0.990448,0.262132,5,31,0,22.8937,3.20487,2.17174,3.08156,5.17359,4.39296,-1.50509,-3.92377,0.921502,5.3292,2.97279
-16.0582,0.0119085,0.262132,4,31,0,29.4568,3.20487,2.17174,3.08156,5.17359,4.39296,-1.50509,-3.92377,0.921502,5.3292,2.97279
-18.0662,0.911153,0.262132,3,7,0,21.2936,6.396,5.63533,0.118221,0.298501,-0.163084,9.73263,9.01033,10.6372,2.78195,3.95623
-19.6539,0.784442,0.262132,4,31,0,24.8907,5.94491,12.9782,10.5588,-1.6579,6.89667,11.9467,9.22059,12.5708,14.2984,10.1921
-17.8883,0.988327,0.262132,3,7,0,22.4616,10.4703,9.83763,12.9291,2.82104,0.373358,9.97475,6.92318,9.47578,13.371,4.07274
-19.4108,0.206891,0.262132,4,15,0,26.4307,4.01271,10.1923,-1.62409,13.6049,11.9971,-4.01595,2.77969,9.04921,3.21631,7.8961
-18.2738,0.993308,0.262132,3,15,0,21.8727,4.31535,1.30653,1.37023,5.34911,10.0379,-3.75468,-4.90923,6.99722,5.8923,5.75331
-18.889,0.946462,0.262132,5,31,0,21.7082,14.6473,17.6847,5.20956,6.56082,5.81862,12.2742,14.6106,17.761,10.5214,5.25965
-19.656,0.962429,0.262132,3,11,0,22.7372,12.7195,18.3257,3.05446,4.29873,3.37786,13.2646,13.8804,18.4437,10.5082,5.56149
-20.2751,0.978206,0.262132,3,7,0,22.32,7.49538,8.79034,4.17149,7.33089,5.75982,14.4021,11.7459,18.7402,15.736,9.29066
-22.176,0.955365,0.262132,4,15,0,28.8071,6.04007,2.88866,14.8466,11.2257,12.6417,5.46126,-10.7026,8.88091,0.403289,10.2442
-18.483,0.994067,0.262132,4,15,0,26.1653,6.88127,2.97066,6.88537,2.19434,4.18404,16.5786,7.60698,12.5824,6.22177,5.11519
-21.2991,0.787909,0.262132,4,15,0,26.189,4.12228,14.021,0.748511,6.60699,6.90563,-9.40568,0.884239,-3.7744,7.36455,7.80708
-20.4334,0.961399,0.262132,3,7,0,24.24,2.76243,19.0762,2.19038,8.43619,3.38695,-7.76681,-2.55837,3.41484,7.20442,6.87506
-20.9439,0.955515,0.262132,4,15,0,25.0844,11.0016,17.9839,5.24166,9.61194,2.82537,-9.96527,6.17634,11.8144,15.5221,8.09119
-19.8769,0.977491,0.262132,4,15,0,24.3924,1.41678,12.9975,2.90937,9.25285,-3.23899,9.14969,2.54081,7.29982,5.78629,5.85989
-19.0993,0.908607,0.262132,3,15,0,21.7882,6.84247,7.9846,1.41252,1.76064,-3.61599,3.41265,-2.00155,10.1605,0.828171,7.61527
-17.8887,0.843687,0.262132,4,15,0,24.5365,1.33619,4.56116,9.19025,-4.32175,8.43525,3.40813,-1.9411,6.34886,-3.02117,5.43719
-20.4177,0.907659,0.262132,4,15,0,22.8937,3.27375,3.28817,-2.7867,-8.32618,6.80037,6.13899,0.761251,5.43284,-6.68101,7.45988
-21.7518,0.884857,0.262132,4,31,0,26.7451,15.8282,21.7585,18.2082,16.0313,3.84618,-2.62075,7.04982,17.7582,25.0604,12.8476
-21.5661,0.987435,0.262132,4,15,0,26.545,11.9075,3.54786,2.17677,9.68865,10.3322,19.7917,10.2341,11.2658,5.90825,6.96041
-27.6393,0.975255,0.262132,4,15,0,30.9626,5.28379,14.0411,6.73868,10.3513,-7.7549,-18.2831,-1.5551,2.93618,5.39055,23.4128
-25.5579,0.943216,0.262132,4,15,0,34.5809,-7.98178,5.48316,0.945331,2.26706,0.13799,2.67974,1.95005,8.0459,9.84649,8.56372
-23.8001,0.770654,0.262132,4,31,0,30.9548,11.8173,26.1751,20.2845,1.35979,17.0243,4.89948,3.59565,18.5428,8.21385,22.2854
-22.5284,0.980747,0.262132,4,15,0,26.5238,11.2758,2.54903,0.0360815,16.7765,6.48809,7.17382,14.5893,12.898,19.8599,4.90698
-25.1695,0.987206,0.262132,4,31,0,29.8675,-1.03157,11.5179,11.2357,-13.5129,2.10852,-3.46351,-9.84733,-0.249804,-16.7012,14.986
-21.3149,0.988505,0.262132,4,31,0,30.1252,8.56354,21.9736,-2.89248,11.5391,9.56574,8.48019,15.8437,13.276,19.4031,8.79637
-20.0925,0.954971,0.262132,4,15,0,24.8913,12.3716,18.464,7.81859,4.73015,2.18078,3.1623,4.54702,5.00763,21.4865,9.41397
-16.9051,0.916915,0.262132,4,15,0,24.3516,6.19082,2.92379,10.3244,7.96702,7.12102,5.79815,8.2732,8.85018,-3.40821,4.9381
-18.8996,0.908679,0.262132,4,31,0,22.9033,12.8012,20.3513,4.72749,15.5058,6.1273,8.68196,5.91225,22.1331,14.0993,8.59631
-18.5057,0.979056,0.262132,4,15,0,23.628,10.7585,11.693,17.1967,8.78029,6.91051,15.5178,2.51139,16.6133,7.15854,4.43872
-17.9062,0.83341,0.262132,4,23,0,24.2291,5.69462,1.33049,9.49896,5.17875,4.81666,-2.10948,9.82277,6.30484,13.3982,6.51602
-16.1422,0.886484,0.262132,3,15,0,21.1174,4.59367,11.362,2.64897,3.05118,5.27169,6.01904,-1.08053,8.37343,-2.16436,5.02833
-15.8921,0.851539,0.262132,3,15,0,20.3445,4.64332,13.1373,3.08838,3.57583,2.54565,7.32265,4.76511,8.17322,6.92011,6.1542
-17.101,0.913364,0.262132,4,15,0,22.2944,9.95249,12.0122,12.5342,15.7338,15.9948,3.79575,10.6715,16.0522,7.02233,5.97479
-13.2949,0.977881,0.262132,3,7,0,18.9559,10.7792,10.2818,8.88411,10.9627,13.4817,6.54278,7.12433,9.87144,6.51947,3.2405
-16.8573,0.548592,0.262132,3,7,0,20.6781,11.4986,14.1029,11.8508,4.1868,4.57694,11.172,12.5343,13.3811,16.8187,6.22263
-20.8987,0.882415,0.262132,4,15,0,26.5883,5.04297,11.52,12.0762,14.2798,14.487,-3.46689,-2.33055,15.4338,2.07029,11.8788
-26.5371,0.934545,0.262132,4,15,0,31.196,2.94602,4.44724,11.456,-9.75293,-5.94959,-9.57577,-1.96078,1.37556,30.9753,16.872
-20.6521,0.948307,0.262132,4,15,0,31.3811,7.2019,9.20753,12.3598,3.40599,5.79017,5.87416,18.4897,10.4105,4.54923,11.3521
-20.9691,0.962035,0.262132,3,7,0,25.2334,7.94936,11.1894,5.72091,5.66656,6.93584,6.06718,-11.3921,14.356,4.11442,5.80525
-19.282,0.992889,0.262132,3,15,0,24.9127,4.848,8.70008,4.58809,-0.700333,-3.07026,9.99525,11.6295,12.0017,6.03218,8.32405
-17.2832,0.921829,0.262132,3,15,0,27.1151,2.31588,6.79932,2.08121,3.72982,-3.73919,3.46246,4.98548,7.09625,-4.90374,3.73735
-12.2362,0.886646,0.262132,3,7,0,17.5841,4.21941,2.98998,5.46878,2.53115,5.59908,2.42814,1.12794,4.05127,8.63859,2.17411
-12.2362,0.000499377,0.262132,3,7,0,21.0092,4.21941,2.98998,5.46878,2.53115,5.59908,2.42814,1.12794,4.05127,8.63859,2.17411
-13.6082,0.212829,0.262132,4,23,0,17.3489,3.97388,6.16053,5.2126,1.44445,7.75794,0.708707,4.72924,5.71329,7.92792,2.11267
-11.213,0.172876,0.262132,3,7,0,14.7632,4.52346,5.18508,5.6128,2.67646,8.98094,2.34938,3.2753,5.37862,5.27763,1.90109
-11.213,0.010776,0.262132,2,3,0,15.782,4.52346,5.18508,5.6128,2.67646,8.98094,2.34938,3.2753,5.37862,5.27763,1.90109
-11.213,0.000263818,0.262132,3,7,0,17.55,4.52346,5.18508,5.6128,2.67646,8.98094,2.34938,3.2753,5.37862,5.27763,1.90109
-13.4435,0.399009,0.262132,3,15,0,17.6428,7.81671,9.83996,4.58058,10.6489,3.16408,9.39063,10.3842,8.63364,7.98485,3.10965
-14.6387,0.307701,0.262132,4,31,0,18.4239,4.95951,7.71179,7.73979,9.87235,3.16819,3.10543,1.82717,4.2813,7.27108,4.73064
-15.1054,0.980774,0.262132,3,7,0,17.5894,5.30423,7.28338,7.7739,10.1109,4.7902,4.87991,-1.30887,2.87903,6.62209,4.03359
-14.7009,0.644299,0.262132,2,7,0,18.4768,6.42089,3.66654,5.94557,6.78032,4.28723,6.29946,0.430297,2.66109,6.23508,3.90703
-13.9692,0.851225,0.262132,3,7,0,16.6881,2.56362,4.23506,1.10464,-1.45493,2.95873,-2.35446,4.29303,6.30333,0.570472,2.76004
-14.4383,0.909275,0.262132,3,7,0,18.7165,1.24969,-0.0366894,0.81841,-2.80413,3.54896,0.373826,5.33769,4.75162,-1.59158,3.17781
-16.8044,0.638588,0.262132,3,7,0,20.061,2.20465,5.14389,6.88226,6.24516,-1.01372,-0.322706,-3.67395,-0.251534,5.68629,4.44155
-16.9014,0.850423,0.262132,3,7,0,20.9015,0.732265,0.276476,-2.1546,-4.46468,4.97683,-1.32404,5.06212,7.41499,-2.1762,4.25285
-21.4587,0.432212,0.262132,4,15,0,28.0763,3.34112,23.1497,10.8629,6.61798,4.67032,-0.332877,-3.56491,11.3839,21.7373,13.1221
-21.6855,0.965956,0.262132,3,15,0,25.5757,10.9142,21.6715,12.8365,6.84957,7.87013,11.0007,-5.54922,2.08224,18.4262,7.85715
-22.5309,0.911396,0.262132,4,15,0,25.4644,8.7498,24.0286,13.4044,-0.91575,2.3502,-2.80073,18.2547,18.4058,5.41761,7.00888
-22.4045,0.946227,0.262132,4,15,0,30.2489,4.7717,13.5187,16.0067,0.360459,3.5708,-0.344808,-12.7399,17.4805,1.20005,15.0121
-23.5803,0.978828,0.262132,4,15,0,27.406,-3.73174,5.25135,-2.90581,-2.35529,-2.90651,1.75628,15.0265,3.69776,8.51692,8.97085
-21.5637,0.993038,0.262132,4,15,0,28.1877,3.06125,1.41085,3.12792,-7.15094,-0.275594,0.589003,-12.6906,15.0714,1.44714,9.3447
-17.5329,0.98331,0.262132,4,15,0,24.4994,4.20647,4.62101,2.22896,-0.290056,2.48672,-4.14608,5.05477,-0.0462422,-0.770407,4.14792
-24.9307,0.998497,0.262132,4,31,0,27.787,-1.86374,9.51105,12.3715,-1.97919,10.9565,-3.92391,-9.64924,-5.22363,0.998427,16.2081
-26.2286,0.97268,0.262132,5,47,0,29.8784,13.8032,8.39791,-4.40857,-1.18272,3.15243,-0.155785,11.5547,21.2146,-3.57097,8.51896
-23.2162,0.774018,0.262132,4,15,0,31.6685,11.1584,16.511,-1.32737,2.95659,3.13572,-1.94756,14.5062,16.8486,2.92759,19.0812
-17.029,0.6002,0.262132,3,15,0,25.6144,8.43059,9.40245,0.191957,11.535,13.7325,1.38497,7.92512,11.1921,4.80932,5.09299
-16.0907,0.973684,0.262132,3,7,0,21.3597,7.94102,15.9357,6.59998,11.4512,10.6609,4.05519,1.57798,9.7972,4.10663,3.96792
-23.6048,0.850809,0.262132,4,15,0,28.3436,-6.09018,-9.28757,-1.178,-16.1666,-7.00602,-1.23056,2.30996,-3.35639,-0.0790035,7.04494
-19.8787,0.974833,0.262132,3,15,0,27.7576,0.666165,18.5232,5.96575,-3.13239,2.24501,-4.819,5.35345,3.03915,6.4444,9.24385
-20.9579,0.958482,0.262132,4,15,0,26.1383,5.96191,19.2909,3.66831,17.221,16.633,-1.39741,-1.28848,7.51693,7.00795,10.6071
-22.3909,0.949379,0.262132,3,15,0,25.5322,6.74497,18.3963,-3.86635,10.9326,17.6624,3.3394,8.49405,14.7024,12.3994,15.5438
-19.4218,0.907697,0.262132,4,31,0,25.9398,2.45279,8.47527,14.7882,7.74988,6.27158,3.13851,2.90567,6.46468,12.3369,6.02674
-22.3323,0.944137,0.262132,3,15,0,24.5356,12.1218,16.1677,-4.26301,5.29187,17.5791,-2.33908,7.33391,11.1335,2.75682,7.55733
-21.3881,0.849699,0.262132,4,15,0,27.1026,16.2529,17.5678,26.8687,5.63956,7.20682,7.96349,7.05144,18.4579,11.1432,7.21543
-20.9371,0.997198,0.262132,4,15,0,27.5492,12.4807,25.507,20.6689,-3.62345,7.07338,6.11661,8.01873,18.527,4.92148,10.2633
-21.8943,0.876106,0.262132,4,15,0,28.1276,18.3433,22.2816,8.29524,12.123,25.9889,6.38156,13.9399,23.3903,27.4235,8.74444
-19.387,0.876578,0.262132,4,15,0,28.7059,13.3488,12.7236,19.7381,14.1556,5.38625,17.7147,13.6482,12.0463,7.19736,4.591
-19.8101,0.908812,0.262132,3,7,0,24.6248,11.8338,17.2687,4.26208,4.58579,13.5523,14.6341,13.2783,12.5545,23.9376,6.02218
-20.0197,0.745057,0.262132,4,15,0,30.2622,12.9177,10.0503,17.5595,-0.49186,5.99538,12.6714,4.42699,18.243,17.8008,6.66623
-17.9965,0.993675,0.262132,4,15,0,22.0936,8.38007,16.5481,16.9823,9.46081,4.08021,6.44325,6.76924,17.7548,13.8245,6.09339
-19.2562,1,0.262132,3,7,0,21.1987,12.7425,17.9657,21.7029,9.21694,4.66045,3.22365,12.7514,17.3311,7.13421,7.70883
-19.7522,0.983053,0.262132,3,15,0,22.5958,10.6139,19.4285,16.6557,9.94946,4.91076,1.63043,-2.16816,11.4968,21.0464,8.40622
-19.3959,0.959686,0.262132,4,15,0,24.5906,5.31207,-2.79967,-1.94456,0.495202,9.68965,7.17157,9.81559,9.35287,1.72099,5.6348
-22.7677,0.97808,0.262132,4,15,0,24.756,7.67174,19.872,12.5634,10.3007,-0.867469,2.86708,12.4745,4.91228,27.4631,13.1513
-23.1706,0.993488,0.262132,4,15,0,25.987,6.34096,11.0382,16.1346,15.0877,15.896,8.7092,1.60715,24.4113,-2.70746,8.1733
-24.7606,0.96323,0.262132,4,15,0,28.2908,7.59481,21.9766,-3.53723,-9.30258,-9.19441,0.283949,-3.65867,21.9269,8.79187,9.8104
-24.6897,0.988551,0.262132,4,15,0,27.9374,-7.25738,10.9836,2.90233,-1.71279,3.76262,-0.824762,2.2751,18.6516,21.7862,19.135
