# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\HnfTwLsVQZ8j4HU8iZsgYl-data.R
# init = 2 (Default)
# random
#   seed = 209564
# output
#   file = HnfTwLsVQZ8j4HU8iZsgYl-output-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-24.0705,0.607866,0.240015,4,15,0,29.2378,4.36432,6.95366,-9.42453,7.7048,1.04541,-8.62255,-8.23866,6.28309,-2.64505,7.42572
-28.8545,0.982745,0.240015,4,15,0,34.3404,-15.3413,4.49934,-3.60257,-22.9915,3.69242,-0.27301,13.6047,17.893,-2.94208,19.2317
-27.0575,1,0.240015,4,15,0,31.0771,-10.8285,16.2087,6.1159,-18.272,6.30376,4.38051,13.3629,4.75744,-3.87482,22.0384
-30.1652,0.99561,0.240015,4,31,0,34.463,25.9171,17.0304,17.2501,29.6962,-7.19213,-4.26691,-9.45312,22.4207,8.82989,30.3947
-22.5385,0.999745,0.240015,4,15,0,32.1068,8.15405,30.0718,8.46807,3.76728,14.52,7.29043,17.0029,16.7759,6.30219,7.06913
-19.958,0.999472,0.240015,4,15,0,24.2854,11.0077,12.1654,5.52537,7.24836,5.70384,-1.69214,2.23589,11.6931,24.5911,10.4673
-18.324,0.961449,0.240015,4,15,0,23.5524,7.36859,14.4658,11.7423,6.52151,-1.07343,-0.263111,13.0044,8.40156,1.93051,5.97088
-17.622,0.97113,0.240015,4,15,0,22.2897,6.99735,8.36948,3.79962,3.77411,7.75314,15.5796,2.53719,14.3589,8.98217,4.65159
-20.4748,0.727497,0.240015,4,31,0,25.4717,0.753412,5.56211,7.50087,7.0381,3.54629,-6.55337,7.90861,-0.277446,2.82371,3.9158
-20.6344,1,0.240015,4,31,0,25.1791,13.0802,20.1985,9.6648,7.58445,12.9053,19.262,5.88467,24.3448,16.4856,5.474
-25.6983,0.992178,0.240015,4,15,0,28.3474,8.60125,22.5273,22.7821,0.760142,-4.8803,-15.9329,4.71802,13.374,10.9026,18.9852
-26.6918,0.990925,0.240015,4,31,0,35.8234,24.9651,32.6473,12.8716,31.501,17.0747,18.2295,17.0494,21.4816,37.0521,12.0348
-30.2507,0.827784,0.240015,5,31,0,38.4949,26.4567,15.9711,31.2901,6.5317,27.6895,24.6817,14.3551,26.2438,15.8054,11.4819
-23.3554,0.994829,0.240015,4,15,0,35.2392,12.8221,28.441,11.9192,12.5616,16.0085,4.99569,5.11511,30.7039,27.8818,14.8757
-23.5398,0.997007,0.240015,4,15,0,28.7084,23.5991,19.257,4.19909,16.3883,14.1091,7.42259,7.71705,13.1697,24.1069,13.0163
-18.5408,0.893221,0.240015,4,15,0,27.4174,10.4475,7.86552,13.2363,3.62636,13.7261,3.37741,6.30285,15.3936,3.25867,9.28056
-24.8338,0.806785,0.240015,4,31,0,27.6578,16.2909,33.3473,16.8647,12.6896,13.2234,-1.82342,9.59302,19.359,33.2357,22.3063
-25.1547,0.87276,0.240015,4,31,0,31.3851,7.5764,5.24804,9.62215,9.09508,13.8064,19.3246,14.7043,14.2238,-0.13576,15.4702
-17.4952,0.722328,0.240015,4,31,0,27.699,9.85373,13.5184,9.29636,5.25902,3.58164,-2.49285,4.98257,7.07361,11.2894,6.31628
-20.2793,0.905115,0.240015,4,15,0,23.2193,13.0111,19.4718,8.36743,7.95639,16.618,14.8957,4.1382,25.3494,7.10877,8.6891
-19.3006,0.953657,0.240015,4,15,0,27.7637,12.3486,2.20619,11.7578,16.2307,16.9965,7.11484,11.4282,19.2212,16.1948,5.79584
-22.406,0.837722,0.240015,4,15,0,28.3032,19.0852,37.3098,18.0564,6.69434,9.64282,8.02705,16.5022,17.9649,16.0796,12.5262
-19.3593,0.998138,0.240015,4,15,0,25.51,10.9326,7.25313,11.7162,13.4364,5.51663,3.83827,11.7365,23.3511,18.7645,5.91531
-21.1033,0.614533,0.240015,4,15,0,25.7734,10.381,19.9106,6.87756,4.14722,15.1827,4.84842,4.31328,1.5769,-3.79308,7.75703
-26.7316,0.973512,0.240015,4,15,0,29.173,20.4382,3.72597,13.058,6.78114,20.3571,4.40881,7.3031,30.4987,35.2088,10.0914
-22.8979,0.979205,0.240015,4,15,0,29.0386,12.7633,4.74382,12.9458,8.56121,20.6855,8.15489,5.26489,23.343,27.6352,12.3871
-18.9891,0.987835,0.240015,4,15,0,26.1535,6.65792,9.64003,7.76698,12.3067,1.80104,3.99106,15.5385,5.47446,0.123728,7.05285
-16.6359,0.941977,0.240015,4,15,0,23.6486,4.32286,5.98549,4.88766,-1.39761,1.98585,4.17864,-4.70642,6.83692,9.62544,4.28072
-16.4839,0.9976,0.240015,3,7,0,19.9782,2.53634,12.3835,-0.322144,-3.2772,4.03235,0.187389,3.0551,5.0662,4.17384,5.74465
-17.4409,0.720899,0.240015,4,23,0,19.8311,6.07531,6.03117,-1.49234,2.0087,4.07987,-0.467704,-1.21793,11.9166,3.2475,5.38285
-21.6042,0.764676,0.240015,3,15,0,24.4411,-1.45232,4.95798,1.91861,-7.16107,-1.23536,8.51516,-8.56362,2.19838,4.75851,10.2566
-17.3919,0.971255,0.240015,3,7,0,25.7417,2.60155,3.67533,-1.40224,1.17489,2.04511,4.07679,-6.95802,5.14838,6.46956,5.60275
-16.4908,0.976662,0.240015,4,15,0,21.5387,4.22315,8.63369,7.81729,0.97281,-0.453778,-1.92121,9.08534,2.04558,4.89343,4.48086
-13.8494,0.989549,0.240015,3,7,0,18.0702,3.6492,5.26588,5.15122,2.7484,1.52356,-0.937565,1.81085,10.1014,5.99076,3.42688
-15.2536,0.629992,0.240015,3,15,0,18.3614,5.87955,1.5588,5.06077,7.6637,1.11026,4.94582,7.29935,9.07404,0.622204,3.75379
-15.4243,0.668108,0.240015,4,23,0,17.6894,1.88757,5.28241,4.24709,-2.46987,4.94111,-1.8578,-2.01755,3.22203,4.373,2.52478
-18.2968,0.687189,0.240015,3,7,0,25.1878,2.46279,10.682,4.94617,-1.90346,4.50531,-1.14752,-5.7679,3.63707,3.13984,3.44937
-19.6546,0.60913,0.240015,3,7,0,23.3424,3.14599,1.34863,-1.08817,-5.87279,4.80106,0.60111,1.96237,5.53086,6.90106,10.0129
-16.5448,1,0.240015,4,15,0,22.5818,6.82558,3.00387,11.064,8.56496,5.77608,6.37793,7.89726,14.1728,2.16448,2.96048
-16.9563,0.282217,0.240015,3,7,0,23.3687,8.50118,7.20243,10.8754,7.14584,5.74374,5.0793,8.45845,11.4878,1.54848,2.10111
-13.9105,0.6498,0.240015,3,7,0,17.5332,7.11294,7.14102,4.81404,7.68548,5.80979,8.85951,6.14889,9.74999,14.0225,3.76493
-15.8595,0.233691,0.240015,3,7,0,19.5498,8.72828,6.59082,5.92752,6.88037,4.02097,9.27739,4.32729,8.47134,14.374,5.5238
-14.6599,0.984681,0.240015,3,7,0,17.9851,8.33658,11.2235,9.64023,8.11088,11.5465,4.4107,10.4605,11.6651,1.81361,3.12813
-15.6107,0.93208,0.240015,3,15,0,18.4706,5.05839,4.64021,7.93048,4.68705,3.09454,6.89861,0.442259,4.42452,13.0142,3.4347
-18.9056,0.795808,0.240015,4,23,0,21.8512,16.1181,15.9202,12.5584,16.0472,18.7396,7.87256,17.9709,21.9005,7.09671,6.04099
-13.8585,0.950456,0.240015,4,23,0,22.7481,8.68086,9.39409,13.6294,8.67481,7.74681,9.73124,5.80807,8.58153,14.2769,3.26507
-12.1244,0.958915,0.240015,3,7,0,16.4154,9.81372,12.6043,10.0744,10.8723,9.58035,9.64952,13.9603,12.4642,7.24543,2.42001
-11.4745,0.818499,0.240015,3,9,0,14.4197,6.76978,7.43984,9.10162,6.39032,8.84816,7.12805,4.55989,7.73699,11.347,2.25146
-12.5084,0.121145,0.240015,3,7,0,14.9384,6.48297,5.76599,9.06468,3.04845,9.64802,7.62166,5.2935,8.18061,9.56085,2.04391
-12.5084,8.71989e-012,0.240015,2,3,0,18.6776,6.48297,5.76599,9.06468,3.04845,9.64802,7.62166,5.2935,8.18061,9.56085,2.04391
-13.0205,0.428543,0.240015,3,15,0,15.9287,8.20111,3.08272,7.91769,5.70803,9.97084,5.62716,5.69596,7.68046,8.88459,2.24644
-14.8922,1,0.240015,3,7,0,17.7267,7.4183,9.44195,10.3337,6.52573,5.91631,8.95929,9.65479,12.8645,3.99474,5.23768
-17.1211,0.684981,0.240015,3,15,0,19.112,10.1696,5.10629,9.32673,5.93861,9.40185,-0.951716,8.54837,10.4792,6.60018,4.27333
-16.8392,0.993454,0.240015,4,31,0,23.7721,9.58136,5.8489,10.7802,17.9938,6.12898,3.75419,10.3938,12.9563,8.41537,5.08094
-16.7223,0.956229,0.240015,3,15,0,21.0117,9.92608,16.1741,12.3444,6.95721,6.85506,10.3275,5.34979,20.4866,8.56117,5.09685
-15.0737,0.205317,0.240015,4,31,0,19.1658,12.7456,12.8573,17.8537,9.06262,13.9559,10.5809,11.5629,10.7265,7.68283,3.80814
-13.0488,0.82496,0.240015,3,7,0,16.6549,11.0744,10.5126,16.3879,10.6963,12.7039,10.3334,12.5498,13.9266,9.22577,2.43313
-16.5182,0.018474,0.240015,4,31,0,26.4451,12.8546,10.3768,12.7948,5.06284,13.586,7.44045,11.4057,9.80737,10.4345,2.92127
-18.9816,0.971911,0.240015,3,7,0,22.8467,8.06795,10.3657,13.1288,9.66947,14.3042,12.0967,11.8227,15.4472,2.02911,3.89639
-18.8777,1,0.240015,4,15,0,23.5791,9.07675,14.231,9.08215,13.2912,7.59481,5.74958,11.9227,9.16065,20.3679,3.49877
-19.4565,1,0.240015,3,15,0,22.534,12.5133,5.07535,7.19797,7.67386,15.2055,4.85917,10.4011,5.4853,12.6846,8.2202
-21.3973,0.708161,0.240015,3,15,0,25.0921,5.75171,9.1129,12.5666,0.201989,24.9197,0.5736,2.94424,9.58654,12.1296,8.38233
-20.4737,0.996675,0.240015,4,15,0,24.2041,10.2821,18.0639,5.41429,13.4269,-5.0041,10.3151,12.7592,16.2761,9.41234,9.15623
-23.2667,0.948975,0.240015,4,15,0,26.7301,10.0063,22.5426,6.63987,-0.505801,1.20899,8.01828,-0.040707,6.06035,34.1245,12.2226
-20.6476,0.959676,0.240015,4,31,0,25.4015,4.5116,11.3724,11.5154,4.79279,-0.92154,5.02447,8.09241,5.83847,22.2054,9.44667
-20.1423,0.75318,0.240015,4,31,0,26.0971,14.2063,9.4988,8.05938,13.134,22.5505,0.718655,7.55013,16.2019,17.8104,6.25967
-22.7091,0.848804,0.240015,3,7,0,27.5663,18.0628,15.4675,3.5909,6.70983,8.94496,0.351361,0.708756,15.5834,13.0615,18.6282
-22.8381,0.97919,0.240015,4,15,0,29.2319,11.2513,12.6606,9.71436,13.2783,0.945871,-8.78017,-7.12278,7.99628,13.1599,9.85739
-32.26,0.78122,0.240015,4,15,0,34.4762,-9.20145,8.48171,2.44708,35.1854,13.1316,10.0601,-14.4237,10.0523,5.07067,31.6816
-25.83,0.996988,0.240015,4,15,0,36.1566,-7.72298,24.8359,1.9109,7.99279,3.93326,-8.60255,-9.17687,18.3509,15.6223,17.5471
-27.6181,0.878157,0.240015,4,31,0,33.1515,-13.0397,13.2962,11.5712,-10.9908,-4.66851,-3.73703,0.0634648,28.9489,-6.02888,20.5855
-27.2268,0.907504,0.240015,4,31,0,33.0068,0.889339,35.7997,0.32064,7.0904,-5.92495,-18.3101,8.53717,7.03419,-2.64326,15.582
-20.4826,0.999068,0.240015,4,31,0,29.3739,8.23717,6.29406,15.4877,-5.09348,0.023193,7.66957,2.55876,11.8419,15.6541,5.82382
-29.348,0.886574,0.240015,4,15,0,32.4865,4.18164,12.0429,13.3612,17.1433,19.8691,-4.45884,12.9015,4.34036,-25.7575,22.4261
-20.1603,0.997895,0.240015,4,15,0,32.8445,9.96942,8.56683,14.8937,10.9108,5.85594,4.66358,10.0292,16.7787,-6.32533,6.52615
-16.5153,0.971923,0.240015,4,15,0,22.9605,6.87545,9.83918,5.88308,3.87539,7.84008,4.71211,-0.928731,4.21507,14.9978,5.2667
-15.7873,0.863767,0.240015,4,23,0,20.3255,7.9219,18.4905,7.58357,5.66741,7.21299,1.90659,3.62675,7.01728,8.15927,5.14509
-15.475,0.898737,0.240015,3,15,0,21.0474,4.47843,13.2656,5.66456,5.47007,5.92196,1.9875,0.229148,6.06361,8.95809,3.47963
-15.267,0.830253,0.240015,2,7,0,18.4342,6.09674,1.07807,3.3832,3.4063,4.27508,1.50928,9.61442,4.72066,6.51193,4.00985
-21.2696,0.339089,0.240015,3,15,0,25.0044,-0.71303,20.6138,0.0480983,3.83179,-4.56566,-5.12025,-0.773357,1.95736,0.151879,8.48694
-14.9639,0.990386,0.240015,4,15,0,23.1527,2.61793,0.361834,5.17601,-0.544508,7.2555,6.19413,4.96489,6.19375,4.66865,3.77366
-22.2426,0.756581,0.240015,4,15,0,26.9446,10.3746,32.7308,7.29223,16.9013,13.9795,-2.50808,-1.02346,14.778,8.82446,8.45364
-21.3046,0.738573,0.240015,3,11,0,24.7777,7.96804,18.4087,3.72416,18.54,8.16212,4.68341,2.4663,13.8045,6.82818,15.2761
-17.0206,0.939198,0.240015,3,15,0,23.4056,10.0632,13.1808,8.20118,14.1524,3.9439,-0.623046,5.56703,13.2097,14.2438,5.70532
-14.4688,0.988277,0.240015,3,7,0,18.3104,6.82515,13.7079,5.79414,7.01447,5.35415,2.5653,4.33811,6.80548,9.00043,5.20528
-17.7605,0.893741,0.240015,3,7,0,21.0573,9.05628,7.09112,3.49731,5.74725,-0.062333,11.3596,7.6311,16.7005,8.83239,4.8801
-15.0064,0.976679,0.240015,3,7,0,21.1047,6.89435,6.33735,7.90494,5.29865,6.98811,5.04169,14.7321,9.96256,10.526,3.73234
-15.4515,0.992234,0.240015,3,7,0,17.9619,9.27509,8.28099,15.0805,8.6424,7.33897,3.09325,3.08648,8.33893,7.58299,3.85178
-15.3536,0.718597,0.240015,3,15,0,18.5264,10.2796,10.3374,8.38244,6.0165,5.76105,6.07131,13.2565,14.3863,15.6981,4.80696
-15.9354,0.783481,0.240015,4,23,0,21.016,4.55183,4.92047,2.51144,7.00001,2.58601,11.0481,7.33614,9.71534,5.85336,4.59047
-20.3821,0.979709,0.240015,3,7,0,21.6879,7.90817,6.15804,0.901913,9.50318,5.39944,11.2387,10.7082,12.4209,-6.2787,7.42478
-19.7355,0.907291,0.240015,4,15,0,24.7264,1.56832,15.8766,5.15729,5.89133,6.15127,-3.38252,9.26218,3.61705,-3.84781,6.77761
-21.3234,0.879525,0.240015,4,15,0,26.9644,8.28822,-1.46439,12.9246,-8.39471,12.3486,0.211956,8.52614,14.8561,14.1188,8.91974
-23.5152,0.987896,0.240015,4,15,0,25.925,5.54728,29.4685,4.69396,16.9986,-3.73699,-3.06189,-1.70756,7.26687,-0.477068,16.2407
-25.9877,0.99094,0.240015,4,15,0,34.7058,-1.23485,-5.22261,-10.2217,-5.75592,16.6522,9.42406,-0.284658,-0.813025,-0.294658,9.0946
-21.6264,0.967931,0.240015,4,15,0,29.8515,-3.48713,4.96993,-2.592,-9.7613,9.53997,6.40419,-1.34011,2.26145,0.332321,7.31507
-20.3417,0.973954,0.240015,4,15,0,24.842,10.5751,9.41732,9.2005,6.07767,-3.52078,-2.9955,1.34074,8.58236,8.87428,7.87052
-20.3854,0.930435,0.240015,4,15,0,25.1373,12.2748,9.72937,12.2134,1.02212,17.5744,8.60234,-0.091222,8.77043,3.72316,6.58616
-22.8254,0.973129,0.240015,4,15,0,26.1426,5.61372,2.98662,5.97818,5.67424,14.6214,13.284,-11.3763,15.8214,8.6525,11.1749
-22.1872,0.99892,0.240015,4,15,0,26.9102,6.11688,3.66584,2.51438,6.34913,19.3482,7.09465,-10.2194,14.0449,8.35882,10.6606
-22.7054,0.978136,0.240015,4,31,0,29.1078,15.9027,36.9352,22.8465,19.2315,12.0052,4.47927,8.42295,16.3004,10.9063,12.0256
-23.0498,0.91992,0.240015,4,15,0,26.0624,20.6507,25.3958,24.4037,12.9782,10.3872,-3.01051,13.2707,17.3535,12.4271,10.7076
-19.1457,0.970821,0.240015,4,15,0,26.179,14.7153,14.5524,7.9935,12.3734,13.6397,4.94977,-0.800012,19.4656,17.3667,7.55715
-17.9241,0.988497,0.240015,4,15,0,22.0317,8.07319,17.529,9.43033,1.54423,15.7106,8.26411,7.41148,11.7496,14.9021,4.87482
-18.3073,0.984892,0.240015,3,15,0,21.1734,7.81777,14.3855,12.6912,4.99442,17.6945,7.96253,4.36338,11.2434,15.4013,7.61983
-21.9842,0.992957,0.240015,3,7,0,23.4925,9.24397,16.8432,11.2782,-5.01852,24.6881,8.22885,7.11763,6.04968,16.525,9.43236
-23.7517,0.93466,0.240015,4,15,0,28.7657,18.9768,28.4012,14.7467,26.1402,11.6694,5.25424,16.9317,25.1229,2.04615,8.35159
-23.5939,0.995475,0.240015,4,15,0,27.4072,8.81948,10.6207,11.531,2.48547,19.5594,10.4098,5.46942,10.0946,29.6226,15.5269
-21.1789,0.991089,0.240015,4,15,0,28.0865,8.00996,13.7801,9.1592,11.4336,4.35926,-3.50014,9.59773,11.5218,-10.8153,10.0352
-16.7462,0.930117,0.240015,3,15,0,23.2448,8.37319,9.69276,10.751,2.13629,2.33241,2.08511,3.07715,9.47676,2.61173,6.39082
-15.2455,0.693219,0.240015,3,7,0,21.1642,5.3274,3.31511,9.51017,6.08829,6.61374,-0.0356747,3.72568,11.2166,7.74975,2.74131
-17.3644,0.657393,0.240015,3,7,0,18.6531,9.95337,13.8992,4.13633,6.48099,5.75469,13.3615,9.55716,5.10207,6.44343,3.27561
-17.3054,0.972443,0.240015,4,31,0,24.7336,7.36695,11.8668,5.0492,7.4905,5.9038,13.695,7.32673,0.363454,7.08374,4.29842
-16.8107,0.951346,0.240015,3,7,0,20.9466,5.88154,8.93694,7.22795,7.91364,6.28428,13.3908,8.78081,1.51728,6.15494,3.4966
-16.6633,0.345013,0.240015,3,7,0,23.4443,7.00707,12.4272,6.35924,4.41673,5.74832,13.7166,8.09156,4.1755,5.28244,5.38344
-16.8676,0.593261,0.240015,3,15,0,18.6684,8.84651,12.8996,5.43322,5.71394,6.20734,13.9124,8.62881,4.33666,3.67617,4.77507
-19.6203,0.947156,0.240015,4,15,0,21.7877,6.2787,12.9178,11.5857,-1.47485,9.00825,0.115177,3.91787,8.87292,22.7308,9.87356
-19.2147,0.992644,0.240015,4,15,0,24.0007,4.55404,8.30889,0.176824,13.3059,4.26846,10.3876,9.90066,10.2548,0.24054,4.76262
-24.6386,0.788174,0.240015,4,15,0,28.7759,1.80233,15.8771,10.967,-11.6811,18.9021,-7.89258,-3.81962,9.58976,21.4881,20.1136
-19.652,0.969621,0.240015,4,15,0,28.3177,1.51705,1.28857,-1.14127,8.97016,4.67813,10.8128,3.69787,7.30896,-2.92305,5.28745
-14.6634,0.986593,0.240015,4,31,0,22.7492,8.91343,13.5911,6.56156,4.50113,5.3896,5.30154,8.35621,4.76538,9.14807,2.97244
-16.6415,0.775946,0.240015,3,7,0,19.7334,6.86773,13.885,8.01662,12.8629,7.08368,4.89695,10.4957,2.41095,5.53626,5.16486
-15.4647,0.947605,0.240015,3,7,0,19.3497,6.97036,14.292,5.58789,9.06475,7.01299,10.6877,3.77775,7.15239,3.91274,5.05671
-24.3514,0.805366,0.240015,4,15,0,27.0769,4.84402,8.38685,24.1557,-12.2019,14.1184,-5.42993,9.44445,9.93017,10.2877,15.0854
-15.8112,0.998831,0.240015,4,15,0,27.457,9.02814,9.01756,9.19499,13.1163,11.3798,11.0689,0.139568,10.119,10.8171,4.37999
-14.7708,0.764734,0.240015,3,7,0,19.109,9.71678,15.4205,9.98686,7.45004,9.92274,9.23841,13.0814,4.97001,12.1451,3.83225
-15.4249,0.936456,0.240015,3,7,0,19.6392,9.58037,7.2344,14.8364,12.902,7.15783,6.99054,4.90199,14.8522,10.7561,3.39857
-15.3769,0.74471,0.240015,3,7,0,20.0656,9.43567,8.6073,15.2299,12.309,6.91354,10.5462,6.96747,14.3978,10.6301,4.82635
-16.3575,0.975646,0.240015,4,23,0,19.8943,10.1889,16.7618,7.33834,10.0945,18.7354,7.039,9.49428,10.6723,12.8839,5.29281
