# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\fittingData\j8dejk49kYZBbBMiwzoSr-data.R
# init = 2 (Default)
# random
#   seed = 208713
# output
#   file = j8dejk49kYZBbBMiwzoSr-output-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-8.83439,7.76451e-007,0.262852,1,3,1,11.7622,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,3.83273e-007,0.262852,6,81,1,14.7086,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,0.00246423,0.262852,2,3,0,12.6643,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,1.71291e-006,0.262852,2,6,1,15.1089,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,1.11375e-090,0.262852,1,1,0,15.3412,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,2.8948e-014,0.262852,2,3,0,15.9168,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,1.71762e-042,0.262852,1,1,0,12.7975,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,8.29169e-021,0.262852,1,3,1,15.5217,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,4.48534e-006,0.262852,2,3,0,13.1681,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,0.00533492,0.262852,1,3,1,10.5165,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,8.26581e-008,0.262852,5,32,1,13.5187,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,1.40913e-111,0.262852,1,1,0,17.7618,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-8.83439,4.27927e-006,0.262852,2,4,1,13.2728,2.64284,3.76216,1.34289,3.27001,2.68216,3.66925,4.50661,3.89641,0.688405,1.27698
-9.25052,0.224427,0.262852,2,3,0,11.6517,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,5.97901e-008,0.262852,2,3,0,16.5052,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,1.18048e-017,0.262852,4,15,0,13.9685,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,1.86922e-006,0.262852,2,3,0,21.6207,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,0.044952,0.262852,2,5,0,11.5894,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,0.0676273,0.262852,2,3,0,12.3305,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,1.32657e-007,0.262852,3,7,0,15.5265,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,3.03579e-008,0.262852,1,3,1,13.7167,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,7.35054e-010,0.262852,2,5,1,16.987,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,5.02776e-005,0.262852,1,3,1,14.4468,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,2.04857e-005,0.262852,3,8,1,9.95207,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,4.8274e-008,0.262852,1,3,1,11.7101,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,3.47871e-061,0.262852,1,1,0,16.3773,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,1.88419e-028,0.262852,2,3,0,13.139,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,1.70015e-067,0.262852,1,1,0,13.9281,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,0.0634226,0.262852,2,3,0,15.1284,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,4.77439e-021,0.262852,2,3,0,27.7776,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,2.71298e-067,0.262852,1,1,0,13.5348,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,8.14347e-005,0.262852,4,31,0,18.7058,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,0.509826,0.262852,1,3,0,13.2489,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,0.00088493,0.262852,5,31,0,13.4659,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-9.25052,3.75127e-005,0.262852,1,3,1,12.5427,3.38296,5.52774,2.73438,4.38651,2.25503,0.9667,1.76214,3.31537,2.52399,1.42117
-10.741,0.154244,0.262852,3,7,0,13.1529,3.02689,2.78813,0.0799467,4.99708,3.18639,4.17379,3.85105,1.76485,5.0199,1.59813
-10.741,6.3619e-008,0.262852,2,3,0,17.0202,3.02689,2.78813,0.0799467,4.99708,3.18639,4.17379,3.85105,1.76485,5.0199,1.59813
-10.741,0.0910412,0.262852,3,11,1,12.8901,3.02689,2.78813,0.0799467,4.99708,3.18639,4.17379,3.85105,1.76485,5.0199,1.59813
-10.741,0.00015772,0.262852,2,7,0,17.3698,3.02689,2.78813,0.0799467,4.99708,3.18639,4.17379,3.85105,1.76485,5.0199,1.59813
-9.42821,0.0498569,0.262852,4,17,0,13.7766,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-9.42821,0.0157699,0.262852,2,3,0,16.6714,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-9.42821,0.00063468,0.262852,2,5,1,14.0454,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-9.42821,0.0244569,0.262852,2,3,0,13.1456,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-9.42821,0.303804,0.262852,3,7,0,15.712,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-9.42821,2.8053e-005,0.262852,2,3,0,12.7489,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-9.42821,0.00145593,0.262852,2,3,0,17.9804,4.40477,3.21038,4.04352,3.22343,2.89321,4.35088,5.69313,2.50099,3.91789,2.0334
-12.0272,0.132541,0.262852,3,7,0,13.5814,3.34434,5.21797,3.5373,-0.207045,1.79365,4.54332,3.70427,0.870464,5.78782,1.96578
-13.7455,0.0599781,0.262852,3,7,0,17.26,2.98732,4.49733,3.02599,-3.7167,2.02034,3.44446,3.7091,3.13662,2.01929,2.08346
-16.9546,0.0542547,0.262852,3,7,0,22.9701,2.97213,-0.310905,3.72418,12.7487,1.65405,0.724548,4.12976,5.17329,2.4452,4.27357
-21.5621,0.832873,0.262852,4,31,0,27.3529,15.2069,29.3192,14.8742,-4.06524,17.5905,7.72832,9.9981,23.2194,17.6971,9.09701
-27.3188,0.957984,0.262852,4,15,0,29.8158,23.4677,35.4677,15.9348,25.1587,17.0315,23.4796,0.998132,27.7623,9.60155,12.0417
-26.0477,0.978693,0.262852,4,15,0,32.53,17.2205,32.4603,25.7356,12.1601,4.85271,1.56614,26.1183,15.0013,29.8694,11.3873
-29.0553,0.976641,0.262852,4,15,0,33.2309,15.4239,37.3434,-10.106,-9.45002,13.0863,8.52469,-13.1921,30.8563,20.7299,22.5583
-26.8141,0.969383,0.262852,4,15,0,33.9943,17.1836,20.9179,25.9532,22.1975,5.98172,-3.31641,26.6835,8.18879,22.0534,9.72967
-23.6007,0.934761,0.262852,4,31,0,36.3288,7.29735,-5.69425,5.47409,-6.05708,3.39669,12.0714,4.56656,20.7052,16.1323,12.6394
-24.1308,0.994486,0.262852,4,15,0,30.7012,-3.66191,19.9649,-1.37953,-4.18671,3.03002,-2.1301,-15.8517,-1.76299,-2.16903,11.8831
-21.5091,0.976114,0.262852,4,15,0,28.6447,-2.27266,-3.28081,6.21638,-7.14843,7.38094,-2.64371,2.49266,6.13049,-10.4313,9.73715
-25.5636,0.937868,0.262852,4,15,0,28.211,-3.63647,-4.06931,6.78213,-0.644682,10.1444,1.58221,8.0029,3.05074,-16.2031,6.85954
-22.2461,1,0.262852,4,15,0,29.5,2.99949,7.51484,8.53037,-5.0847,4.59715,-13.0172,9.86242,3.937,-0.606312,11.757
-19.6495,0.993738,0.262852,4,15,0,25.6918,4.51399,7.2113,16.6942,0.692931,-0.59212,0.354533,-5.11069,8.93308,7.60563,8.9664
-20.7826,0.961601,0.262852,4,15,0,23.8642,7.8558,28.1592,-0.23263,0.645998,11.4398,3.45056,6.86252,21.9243,11.7423,11.0609
-19.4914,0.972589,0.262852,4,15,0,27.0859,10.2966,8.53256,22.2349,14.9677,10.2527,13.3723,6.11435,10.4006,12.8922,5.7633
-23.1334,0.944188,0.262852,4,15,0,25.4956,7.85144,29.7234,-6.13745,-0.773584,12.4786,-2.90861,12.4949,19.2988,13.3017,10.1238
-24.6782,0.976172,0.262852,4,15,0,31.6513,0.294283,22.8665,8.23839,-16.0577,-5.9707,-0.289952,14.5078,11.4702,-8.66546,16.3155
-24.8189,0.991034,0.262852,4,15,0,29.7715,12.437,-2.47766,3.63822,13.2643,16.4644,0.427687,-10.3167,9.96849,16.0752,12.663
-25.5639,0.997199,0.262852,4,15,0,30.6845,8.20685,3.33229,9.47558,11.6368,31.7611,1.50561,1.78421,12.5905,24.1192,10.1539
-24.8887,0.997808,0.262852,3,7,0,27.1981,6.76301,6.37561,11.4204,13.7258,30.1625,1.05213,2.89117,16.6107,21.8218,11.8909
-31.5557,0.951597,0.262852,4,15,0,35.3814,20.3723,25.648,10.7922,8.70234,38.4427,-19.5725,4.35999,21.253,28.6019,24.6893
-22.4835,0.999058,0.262852,4,15,0,35.8781,13.8523,15.9014,9.28902,-1.34181,20.3456,3.54646,17.0811,26.7024,2.79056,11.1403
-23.4407,0.959774,0.262852,4,15,0,27.0908,15.0412,13.3634,8.84765,7.94822,29.1528,4.7148,8.05915,21.3661,-1.48699,11.3802
-24.8941,0.673375,0.262852,4,15,0,37.5166,16.8214,20.2441,8.10694,2.75526,-6.76083,-6.55137,-1.0818,12.9054,17.898,11.6917
-23.1409,0.654815,0.262852,3,7,0,30.345,7.57847,22.9864,9.45057,7.44685,2.19828,4.70481,2.49857,15.7521,18.0943,23.2652
-21.9433,0.984726,0.262852,4,15,0,26.795,14.9402,4.97274,5.45014,-0.85384,18.2407,1.13626,5.00508,15.9671,14.0627,12.6567
-18.9481,0.988892,0.262852,4,15,0,25.1817,6.81897,16.598,7.7987,11.39,15.3409,1.26653,9.13359,11.8572,9.53194,4.15942
-16.2706,0.99824,0.262852,3,15,0,28.2353,4.73555,0.597306,8.34436,3.48623,10.3856,1.37304,7.00753,6.44893,4.53832,5.79369
-16.4002,0.744287,0.262852,2,7,0,17.8337,5.90567,0.843329,12.0787,4.39759,9.06545,1.35802,7.81554,4.80046,6.75884,5.17096
-16.6719,0.88613,0.262852,3,7,0,20.1409,6.45194,16.3674,2.64358,9.24528,6.51014,9.91133,5.74243,11.484,7.40867,3.80087
-20.5182,0.907639,0.262852,5,31,0,23.3524,9.86437,9.4623,-3.75935,11.9809,6.0767,10.2775,-2.41234,9.8365,10.5383,8.53196
-17.2561,0.99304,0.262852,4,15,0,22.731,8.10258,16.1773,13.8789,3.78647,6.26171,0.188147,7.83532,13.0925,0.832366,6.12222
-20.0565,0.736706,0.262852,4,15,0,24.6986,10.5408,6.81332,-3.24032,9.75001,8.15549,2.48582,3.84827,11.1543,19.2135,6.8592
-22.7998,0.948685,0.262852,4,15,0,26.5684,15.0788,21.3194,28.6568,10.4988,12.1158,7.08417,6.10653,22.048,3.1587,11.8029
-18.3355,0.997656,0.262852,4,15,0,25.9778,8.54382,10.4479,-3.52901,8.03491,12.2009,5.75818,11.6979,10.9542,14.4321,6.06531
-20.0263,0.79095,0.262852,4,15,0,24.4965,6.89319,11.93,10.0923,8.04381,-6.16401,-3.63197,5.32077,16.2027,0.144284,8.59307
-19.2023,0.945377,0.262852,4,15,0,25.3309,11.3647,10.3523,6.92227,4.22625,21.4247,7.55788,2.93343,10.762,18.1962,7.12007
-21.0016,0.864631,0.262852,4,15,0,24.7281,10.2348,18.8881,15.6265,18.2143,2.2382,3.27631,16.2283,16.738,0.922393,9.76702
-20.483,0.986064,0.262852,4,15,0,24.6386,7.00498,22.4294,3.61166,16.8087,11.1506,-3.94382,2.80135,7.51763,2.97246,7.37307
-22.5578,0.983525,0.262852,3,15,0,25.4336,5.53125,20.6777,8.24619,18.5675,3.78832,-8.7569,2.94122,21.2769,10.644,15.4803
-24.1116,0.995114,0.262852,4,15,0,28.1205,3.3954,8.81977,11.062,-14.1246,-7.98563,8.40767,4.41136,1.25134,-2.0575,13.3259
-23.0123,0.984406,0.262852,4,15,0,27.3312,1.40915,11.1986,10.6601,-13.8311,-8.82129,6.52764,-3.20665,5.14553,-4.48111,7.82832
-20.4315,1,0.262852,4,15,0,27.0369,13.8711,10.9873,0.987461,14.5623,16.9741,-0.352745,15.3766,17.0392,13.5968,7.87619
-22.6487,0.989701,0.262852,4,15,0,26.1977,0.110209,1.79676,17.2424,-2.51212,3.45082,-3.11096,11.3741,-0.195168,0.822701,9.76473
-24.0918,0.940309,0.262852,4,15,0,29.1936,-1.02941,15.3445,-10.2748,5.85974,2.58227,5.9753,-10.0498,18.8974,8.16137,13.133
-24.3753,0.980464,0.262852,4,15,0,29.7054,3.64867,8.40897,11.7569,-0.156535,10.0947,-14.8715,10.9637,-1.77534,-3.40979,7.79758
-29.421,0.984617,0.262852,4,15,0,31.8702,-2.22139,26.3403,2.60177,-25.0616,-8.91249,11.55,-17.0217,24.7336,17.2365,18.5053
-24.6658,0.927668,0.262852,4,15,0,33.0046,-4.84382,21.9123,0.317056,4.77349,10.9112,-2.63328,-3.40246,18.4628,13.6444,24.2959
-23.8456,0.932239,0.262852,3,15,0,27.9671,-2.2851,20.3923,-9.52565,-7.96799,4.57798,-5.16171,-6.81459,15.8275,3.12891,9.25004
-24.9983,0.854844,0.262852,4,15,0,30.0259,-2.33005,21.5653,-7.20825,-7.57523,6.32456,-7.88216,-6.61906,11.9542,2.8063,7.44709
-23.4541,1,0.262852,4,15,0,29.5247,0.0204336,-1.54319,4.94158,12.8373,-7.28441,-8.24272,-5.18849,1.56588,-7.05421,6.50401
-21.3928,1,0.262852,4,15,0,26.5176,2.12816,12.3733,-4.80825,-15.6978,1.49257,5.47424,4.62832,6.85386,4.14119,8.18842
-26.8074,0.934043,0.262852,4,15,0,30.2109,-3.5399,-10.4261,-4.10648,4.70692,-5.90381,-13.5083,-13.7821,1.35433,-10.2591,6.08539
-20.4694,0.999909,0.262852,4,15,0,29.3125,7.08707,8.70442,2.037,-5.76206,3.25662,9.08476,3.78527,5.78526,3.83314,11.2751
-19.4512,0.933355,0.262852,4,15,0,23.7518,5.42072,24.119,2.72616,2.22888,7.98328,6.46557,7.38802,7.66481,-1.06068,7.28247
-22.2292,0.93815,0.262852,4,31,0,25.5224,-0.762095,-2.31476,-0.153212,-2.73422,-3.821,-13.8924,3.47697,7.04055,3.01855,4.42913
