# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\fittingData\j8dejk49kYZBbBMiwzoSr-data.R
# init = 2 (Default)
# random
#   seed = 208713
# output
#   file = j8dejk49kYZBbBMiwzoSr-output-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-20.4766,0.91278,0.21712,4,15,0,25.7543,13.7866,22.7334,12.747,16.2978,18.03,3.75,8.71543,22.8008,13.0112,12.2154
-23.4218,0.986114,0.21712,3,7,0,24.225,14.9499,12.1111,10.2401,17.0036,22.2072,1.40591,14.2891,27.9012,4.77563,6.25603
-29.6203,0.965759,0.21712,4,15,0,33.365,23.2913,31.9296,6.63801,-10.6782,29.5114,18.1798,6.03362,26.5448,32.7629,12.542
-24.8349,0.921841,0.21712,4,15,0,32.4169,19.2917,29.1151,15.4326,6.04287,18.2585,5.47589,9.1405,12.1779,29.634,23.1766
-22.893,0.99032,0.21712,4,31,0,29.9736,18.8184,28.7334,16.9885,31.5643,11.4802,12.964,8.18039,24.0154,16.3554,8.84271
-23.5031,0.817037,0.21712,4,31,0,29.5191,14.9795,18.5728,9.03772,-12.5919,16.2466,-8.24087,9.32535,15.152,18.9909,13.8031
-21.1393,0.991707,0.21712,4,31,0,27.7301,3.37462,6.04621,1.4873,10.1136,-2.90468,6.37543,-7.27034,6.44572,-6.7583,5.65659
-18.6431,0.985271,0.21712,3,15,0,24.2669,5.02722,3.3786,2.39504,8.10047,-0.0886513,6.09497,-0.287927,7.65032,-3.93002,7.32375
-25.8702,0.755375,0.21712,4,15,0,28.0976,-3.51415,33.0671,-3.05812,12.1557,4.82632,-5.36057,7.94038,3.66522,6.32584,14.3995
-22.6192,0.991772,0.21712,4,15,0,28.2804,7.11096,21.0835,1.71826,4.60937,4.96355,-3.64922,-10.8501,10.5422,-8.1605,10.2858
-21.2953,0.995668,0.21712,4,31,0,26.4936,7.41529,21.0272,5.41501,8.78065,9.91214,-9.30785,12.1835,7.9123,0.167086,11.4774
-20.0927,0.996125,0.21712,4,15,0,25.9476,3.49058,-2.11219,3.92075,-2.24362,0.0967157,11.8321,-2.74065,5.95603,9.75593,7.07078
-23.2701,0.982188,0.21712,4,15,0,27.0357,-1.62641,5.28642,-3.48982,-10.0435,-2.72312,-16.0385,4.47362,1.55583,-4.27182,6.23088
-25.211,0.972728,0.21712,4,15,0,27.5231,-3.35876,-1.05809,-6.0644,-9.38506,0.903916,-18.1119,1.48014,-3.28264,-3.93352,9.96605
-19.0296,0.967388,0.21712,4,15,0,27.6766,5.13001,2.72583,2.93301,3.88409,-2.71147,6.47466,-3.79179,5.25034,0.475339,3.74612
-18.5196,1,0.21712,4,15,0,23.4017,3.56448,18.1296,6.78331,6.54187,1.49046,2.78493,3.42918,8.96542,14.1856,7.31599
-19.6573,0.985165,0.21712,3,7,0,20.6726,11.412,19.4919,3.21871,4.07708,-0.501809,2.80817,3.55067,8.60017,10.9516,6.86922
-23.5442,0.991799,0.21712,4,15,0,24.9453,1.56267,4.72534,13.8169,-3.77127,14.8048,11.5548,-5.17069,19.3563,-2.42878,9.36463
-22.2045,0.994797,0.21712,4,15,0,26.8161,8.69489,2.52827,13.7138,-3.83744,8.07863,-0.180735,5.86207,6.01302,-8.13746,10.3298
-22.9393,0.98575,0.21712,5,31,0,27.0593,5.78378,27.0038,1.95281,-0.66422,10.7681,2.66787,11.0611,21.8744,10.194,20.3044
-21.7524,0.979955,0.21712,4,15,0,25.1078,14.3861,23.1279,2.24769,0.0449976,6.86545,2.25792,7.97,25.5775,2.00379,10.3377
-20.1691,0.960031,0.21712,4,15,0,24.523,6.69303,24.3915,7.03936,6.63229,7.34948,-1.03615,-1.47072,10.4584,10.2607,13.9231
-20.2648,0.983761,0.21712,4,15,0,25.3126,9.18126,12.9019,7.98066,19.2809,-3.34329,0.0392635,7.8426,9.50531,5.87397,9.21491
-23.4598,0.938492,0.21712,4,15,0,28.8698,7.46208,9.60409,6.1859,20.3424,11.7218,15.0664,0.712345,4.13032,10.9665,13.2166
-24.0875,0.990507,0.21712,4,15,0,27.6761,6.71064,7.65009,4.98791,21.9208,10.8649,14.2761,1.77277,2.34561,8.10495,13.3999
-20.6602,0.995187,0.21712,4,15,0,29.5278,11.5217,6.67348,4.18361,10.1154,24.0265,4.72477,6.34681,7.95526,9.30079,8.3879
-22.3635,0.945049,0.21712,4,15,0,28.4411,9.44288,10.4818,7.65074,14.4048,12.213,-6.44197,17.2352,8.30513,-0.113473,12.2389
-21.5294,0.979808,0.21712,3,7,0,24.3622,9.95039,12.2168,7.4736,14.5409,12.5271,-6.83661,15.9674,9.52875,-1.14974,9.83902
-24.888,0.968713,0.21712,4,31,0,30.1484,0.854862,23.2866,17.2607,-7.7297,-6.2539,-6.51976,-0.0600114,20.4052,-8.105,20.3255
-22.2257,0.982759,0.21712,4,31,0,28.1114,0.0836425,11.8923,-1.80821,-8.35146,2.31804,-3.85274,-11.0525,19.8172,0.465314,12.9026
-23.6516,0.981372,0.21712,4,31,0,27.8625,1.58422,22.6087,0.0112931,0.50658,14.3861,-2.41557,-11.7958,23.3009,8.94549,11.328
-23.227,0.933522,0.21712,4,15,0,26.3114,1.85561,19.3986,-0.962507,-5.74613,13.6437,-1.72015,-14.5855,18.9773,6.913,14.8477
-19.6396,0.99546,0.21712,4,15,0,27.2075,6.98992,20.4136,3.68552,-0.477474,-2.90149,1.90821,-2.8881,8.0757,11.32,7.7745
-21.774,0.992768,0.21712,4,15,0,25.2408,6.09027,-5.36831,4.81879,4.66888,11.1378,1.09435,8.54298,8.10404,-3.70156,10.8612
-19.6377,0.979895,0.21712,4,15,0,25.4321,5.35332,14.5215,3.8164,2.77508,-4.16134,-8.20068,1.70553,7.66206,3.40511,7.01685
-18.5919,0.992043,0.21712,4,15,0,22.6575,7.06873,20.2574,6.84342,2.30499,5.88778,4.31325,1.24786,8.83761,0.647875,10.1465
-19.1173,0.993606,0.21712,4,15,0,21.5326,5.13124,5.94739,1.58383,8.49888,6.37547,-5.49032,6.17779,15.8886,6.36143,4.24199
-18.484,1,0.21712,3,15,0,22.489,5.63333,5.27164,-1.06115,5.78215,5.08126,-4.61293,10.0103,13.8888,10.8962,6.62074
-19.8953,0.93508,0.21712,4,15,0,23.3396,3.80719,19.3988,6.8039,-7.9238,6.86228,-0.710569,1.39325,6.05508,14.9865,10.3341
-16.9861,0.928007,0.21712,3,15,0,21.4403,6.78786,13.8786,7.71663,-2.77018,0.569214,4.62884,2.5061,7.47489,6.67232,6.62963
-16.4388,0.993257,0.21712,4,15,0,18.8997,4.57624,14.3453,6.98934,5.19719,1.81159,4.04066,10.5345,6.66778,1.82072,5.19094
-21.0639,0.854219,0.21712,4,15,0,24.8687,0.781539,6.26598,0.78179,3.65393,12.169,6.37462,-4.88328,18.9833,1.27951,8.32656
-19.8993,0.928388,0.21712,4,31,0,23.2867,4.60801,10.6887,4.88805,1.17937,11.9569,1.85246,-3.78344,22.693,4.33216,10.2273
-22.2181,0.961281,0.21712,4,15,0,25.5824,7.53093,20.3175,2.81052,-0.0615955,18.0809,6.16308,5.37244,-3.57811,2.17045,8.10477
-26.7093,0.803456,0.21712,4,15,0,29.8418,11.3482,9.00349,20.4155,23.348,4.74838,-3.50734,5.34559,26.8301,9.85818,6.01865
-28.3482,0.918126,0.21712,5,31,0,34.4826,8.15206,22.53,15.1489,20.028,9.91133,15.12,-2.26664,5.65277,35.8906,25.3396
-21.4511,1,0.21712,4,15,0,30.79,12.6385,13.4024,-0.174698,-6.2117,13.5465,-0.774235,3.3463,17.7008,11.0029,13.3098
-22.5238,0.968814,0.21712,4,15,0,26.3271,0.404548,11.3369,8.91335,3.20857,15.9674,7.05224,5.52694,13.7891,-3.03144,7.23309
-22.7769,1,0.21712,4,15,0,32.713,-1.33129,6.69062,7.69895,5.52288,14.9174,-0.310696,8.50926,19.8051,1.39676,13.0128
-21.5757,0.969802,0.21712,4,15,0,25.2155,3.73429,-1.43457,7.68648,-4.49967,11.4825,2.4139,12.1838,17.0861,0.501904,11.6095
-14.7599,0.985002,0.21712,4,15,0,22.1501,7.1219,12.4628,3.6227,8.67963,5.09145,3.10866,1.6641,5.89308,9.24265,3.18982
-10.443,0.940797,0.21712,2,7,0,18.1533,4.41395,4.26862,6.31314,5.81357,4.47435,4.55782,3.84017,5.93971,8.55688,1.99524
-15.0714,0.411405,0.21712,3,7,0,17.6318,4.53214,7.11223,3.85747,4.82994,7.56974,2.49551,5.21186,7.60516,2.09788,6.00669
-12.3547,0.883239,0.21712,3,7,0,16.8945,6.0674,8.32389,9.22348,1.49343,5.25047,4.44224,5.17574,9.86768,5.37685,2.54989
-12.3547,0.485338,0.21712,3,7,0,16.844,6.0674,8.32389,9.22348,1.49343,5.25047,4.44224,5.17574,9.86768,5.37685,2.54989
-16.2545,0.68803,0.21712,3,7,0,18.8494,8.38514,9.96793,5.30955,17.0466,8.33303,5.47486,7.07467,5.09585,11.596,3.74811
-14.2315,0.972623,0.21712,3,7,0,18.815,6.32093,8.65203,10.9296,-0.0328361,9.03236,6.74571,7.43466,8.77731,4.55486,3.25845
-15.0588,0.85648,0.21712,3,7,0,23.5181,7.90337,6.6361,5.11506,14.9959,6.73514,3.81376,8.97625,8.6425,11.4052,3.43352
-14.3101,1,0.21712,3,7,0,17.6497,8.74959,7.54542,5.00234,13.5071,9.40724,3.27519,8.51699,9.86849,12.0499,3.14251
-9.59305,0.829195,0.21712,3,15,0,15.6646,8.27212,8.65254,7.82374,7.01301,8.54689,6.12301,9.69525,10.1555,7.07061,2.54114
-10.7513,0.596274,0.21712,2,7,0,12.3388,8.37867,8.07593,11.019,7.9652,6.97515,8.16052,7.08134,7.82798,11.8803,2.58063
-10.9823,0.721694,0.21712,3,11,0,14.4241,9.56494,10.9948,8.6728,11.0891,12.2275,9.67855,12.0437,12.1137,7.89862,2.27713
-9.65354,0.653752,0.21712,3,15,0,13.7139,9.31283,10.9925,10.1212,8.07159,6.7763,8.45282,6.62757,9.07528,10.3656,2.21602
-9.96282,0.274865,0.21712,2,7,0,11.6517,8.97644,8.48861,10.0042,8.11547,7.01125,7.68648,9.60041,12.1444,7.39468,2.38112
-10.1306,0.376115,0.21712,5,35,0,13.8903,6.54607,10.6027,5.5353,7.05481,8.3966,6.31968,5.45603,5.03004,6.59775,1.95121
-10.1306,0.0592431,0.21712,4,15,0,13.3732,6.54607,10.6027,5.5353,7.05481,8.3966,6.31968,5.45603,5.03004,6.59775,1.95121
-12.1291,0.739486,0.21712,2,3,0,15.2102,7.10313,4.55192,4.96507,7.85614,9.51454,7.09648,6.03445,8.26151,11.1443,1.84279
-11.09,0.27058,0.21712,4,31,0,18.0228,7.94695,8.83384,10.6646,7.62133,5.57813,7.36578,8.30496,7.32731,5.38767,2.90082
-12.808,0.268549,0.21712,3,7,0,17.5098,7.19124,10.589,10.2806,8.55938,4.69615,9.7777,9.28619,5.91101,7.67216,2.03221
-12.808,0.0227974,0.21712,3,7,0,18.644,7.19124,10.589,10.2806,8.55938,4.69615,9.7777,9.28619,5.91101,7.67216,2.03221
-13.0468,0.731549,0.21712,3,7,0,14.9448,8.20519,8.44599,7.19872,8.21809,13.1106,5.73183,7.94437,12.4745,11.0481,2.37694
-15.1361,0.811578,0.21712,3,7,0,21.3149,7.58738,8.86316,11.19,10.4007,6.94097,12.8477,3.01539,11.6094,6.13454,3.35248
-14.0948,0.777043,0.21712,4,23,0,20.4079,6.1155,9.33648,6.35597,5.40723,1.69572,1.78253,2.47844,8.61826,2.22348,4.17218
-19.1058,0.625583,0.21712,3,7,0,24.3779,2.4901,-1.37646,8.22704,7.86719,3.52088,4.9418,7.37575,1.75268,-5.31755,4.40783
-15.2394,0.958607,0.21712,3,7,0,20.066,7.13022,9.30206,4.08784,4.63537,4.54103,3.94465,3.50645,6.68891,14.3437,2.97181
-12.5493,0.868075,0.21712,2,7,0,17.6403,6.70695,8.18936,6.16373,5.23752,4.87635,2.98167,3.78568,7.18113,10.478,3.69366
-10.4633,0.75063,0.21712,3,15,0,15.8,8.67994,9.31502,10.4305,7.49889,6.96246,8.45079,8.14989,8.07706,5.26847,2.56041
-11.8279,0.31383,0.21712,3,7,0,16.3364,8.34691,9.58104,6.53723,6.32305,11.1135,6.81937,6.92502,9.87918,3.89416,2.57827
-12.3255,0.815185,0.21712,3,7,0,14.4081,6.63567,10.7713,5.8181,8.15149,10.3417,5.67659,7.88399,10.4817,5.55612,2.70767
-10.8863,0.452328,0.21712,3,15,0,13.668,7.23824,7.89221,6.10739,7.30926,9.97458,5.01373,5.83069,9.14799,4.37456,2.74472
-16.9623,0.11498,0.21712,2,7,0,23.3934,5.62165,8.40564,7.79251,10.5429,7.93029,8.43082,8.95103,0.645745,10.6898,4.86454
-16.2998,0.721655,0.21712,4,23,0,19.4125,9.98273,6.85767,8.10767,12.5287,7.30847,11.3188,3.69974,5.92251,10.5811,5.23098
-19.4439,0.982435,0.21712,4,15,0,21.4444,1.64434,8.18339,3.63053,-2.68134,6.42754,-8.07652,10.9401,3.73458,7.13263,6.37807
-21.2994,0.993117,0.21712,4,15,0,23.8824,0.805416,-2.93173,13.2888,-11.2841,2.35857,-4.66701,-2.19245,9.93092,-1.95026,7.87086
-20.1856,0.995311,0.21712,4,31,0,25.4158,12.1628,25.5346,3.33358,9.20611,5.97564,12.6568,1.87986,7.06057,14.5215,8.0542
-20.4648,0.988943,0.21712,4,15,0,24.1588,1.17206,-7.57177,5.65384,-0.994654,4.18502,-7.25536,2.24209,12.2735,3.17747,8.26965
-21.6642,0.986634,0.21712,4,15,0,24.9376,2.76132,22.0824,1.05484,1.40558,-3.56205,7.72205,-2.65954,1.35864,1.24684,11.0174
-17.3136,0.989981,0.21712,4,31,0,23.4354,8.8771,1.99308,9.08187,7.34963,10.6914,3.50658,9.24063,11.2017,9.70914,2.14941
-10.3771,1,0.21712,2,3,0,19.0024,7.76477,6.526,10.0916,6.71703,10.1458,6.79932,7.56637,9.35449,9.56077,2.57917
-13.5073,0.286326,0.21712,3,7,0,18.8873,7.62614,11.2116,8.25584,8.82964,3.04634,5.92644,9.01493,8.75799,7.13756,4.45589
-10.9096,0.57842,0.21712,4,23,0,16.2238,13.0584,13.066,14.4802,11.2705,13.2215,13.9984,9.30781,12.7907,11.2318,1.65436
-9.79151,0.399445,0.21712,4,27,0,13.1299,11.8734,12.9955,10.6847,11.3472,13.7659,12.9497,12.5595,9.47674,13.0547,1.85314
-14.3851,0.16524,0.21712,4,31,0,16.7969,15.2716,10.5751,14.8778,16.3063,14.1058,12.5377,11.1107,16.942,17.7334,2.78213
-16.2511,0.690042,0.21712,4,31,0,22.6092,3.67578,3.59336,2.23132,3.49548,-3.94809,1.21515,7.41386,10.0435,4.59785,4.68354
-16.3809,0.892438,0.21712,3,7,0,19.9431,1.6613,9.34193,6.3847,4.51436,7.40172,-1.99969,2.32442,2.17429,4.71068,4.72746
-16.0618,0.990012,0.21712,3,7,0,17.9578,3.65431,4.02234,5.25496,5.50348,8.47481,-2.73901,-0.294156,0.694431,3.87129,4.69394
-17.7329,0.913352,0.21712,4,15,0,21.0483,6.04982,13.4493,3.176,-0.912809,1.3977,5.61152,5.69546,17.7746,8.90593,7.66553
-21.9081,0.868832,0.21712,4,15,0,25.6712,14.7717,18.2463,18.4556,-4.30365,0.57942,4.97614,-1.31558,15.9614,13.397,12.4023
-28.9349,0.955481,0.21712,4,15,0,32.9368,4.92697,22.4877,4.64954,-0.888063,36.8505,4.86039,11.044,7.67803,-5.37575,23.6355
-25.4785,0.990577,0.21712,4,15,0,32.7167,0.304894,18.0589,2.5998,0.50304,24.5139,2.47998,0.816495,12.249,-16.1052,10.7223
-27.5655,0.989617,0.21712,5,31,0,34.0674,17.311,23.2007,-7.17617,7.54917,13.3753,-17.1474,5.96569,12.2065,28.4379,19.16
-17.8978,0.944042,0.21712,4,15,0,31.6217,12.7679,12.2944,21.0487,13.1732,6.0359,8.66245,11.7956,18.0093,8.45068,5.62417
-17.2774,0.989135,0.21712,4,15,0,20.4187,11.547,17.8871,11.3722,11.9927,3.12853,6.22536,15.1498,17.1307,16.0566,5.59846
-16.6154,0.908178,0.21712,4,31,0,22.3136,10.1563,11.7326,9.51909,14.1767,2.0648,4.5665,6.18163,6.89473,9.48355,5.76813
-19.971,0.444966,0.21712,2,7,0,31.8357,13.7,8.27883,10.4576,10.0486,2.03296,6.40823,6.03009,5.66964,11.368,7.86377
-17.1573,0.973234,0.21712,4,31,0,21.7919,9.50404,12.8938,15.3036,15.1339,4.55669,9.14372,7.2174,9.3971,16.8434,5.23013
-16.6172,0.992341,0.21712,4,15,0,21.2446,11.7836,16.2913,11.7134,9.21146,20.7669,8.46895,14.2936,13.8415,9.95453,4.34056
-17.8418,0.911715,0.21712,4,23,0,19.5487,8.32686,8.65589,11.676,13.5455,1.40919,10.1013,6.78949,13.5609,16.744,4.45954
-15.8359,0.997498,0.21712,4,31,0,22.2301,8.85067,5.83419,1.73147,7.94126,11.2443,3.71074,11.3524,7.91827,6.4784,4.42238
-17.2693,0.983322,0.21712,4,15,0,20.9217,4.00869,7.81746,7.26732,1.87359,-1.58033,6.22422,-2.51833,13.3876,1.93975,4.70044
-15.7298,0.912728,0.21712,4,31,0,21.4984,9.84512,10.6845,7.82859,6.73324,15.2683,4.0358,13.651,6.73592,11.4382,3.30433
-17.2891,0.590763,0.21712,3,7,0,22.0199,11.327,9.48741,11.6895,12.7617,4.35817,13.2568,3.24866,14.9574,7.08951,3.9144
-19.5855,0.994904,0.21712,4,15,0,21.9472,11.4767,13.5827,1.82384,3.00847,18.5355,-1.28584,12.3077,11.1205,12.0976,7.97433
-20.7115,0.994847,0.21712,3,15,0,24.5264,4.75703,10.9982,1.84977,4.95847,18.9746,-2.75529,12.7356,3.85326,4.83383,6.46965
-22.9962,0.966456,0.21712,4,15,0,26.3748,9.73577,22.364,13.2419,3.47368,9.71326,-2.4887,4.66118,3.14959,-9.58713,15.1931
-22.7646,0.99759,0.21712,4,15,0,28.8048,2.39031,14.9204,-5.35328,-1.57511,11.5641,15.5684,3.84343,6.17777,-2.50428,8.60763
-24.4689,0.98018,0.21712,3,15,0,27.3266,2.51422,12.0225,-5.96172,-9.87179,17.2467,16.2111,-0.421294,12.8579,2.4333,11.9345
-24.3315,0.989921,0.21712,4,15,0,27.372,10.339,6.72789,19.8141,23.8784,2.64022,-2.8748,14.5167,10.9506,22.1014,13.0031
-20.4765,1,0.21712,4,15,0,28.1395,7.06322,18.1651,2.05162,-2.55549,15.2965,14.0807,2.33356,15.0179,2.34521,8.4347
-21.7956,0.992274,0.21712,4,15,0,24.9075,7.15237,22.6184,2.84741,0.382183,19.6762,-8.0866,6.62807,5.50373,6.76793,9.17337
-21.1641,0.978756,0.21712,4,31,0,27.71,13.6205,10.9113,19.2615,15.6304,9.29503,2.1995,13.2263,6.14336,24.4447,8.70138
-27.1337,0.815112,0.21712,4,15,0,30.7145,-5.88436,28.7089,-1.51235,-0.887529,1.71797,4.95506,-7.80535,28.8643,-6.07526,14.6201
-22.803,0.974221,0.21712,4,15,0,29.7365,2.56602,7.58219,-3.80923,-7.18102,-1.92286,-3.93355,-10.6981,10.2561,4.30489,14.4706
-22.0039,0.998808,0.21712,4,15,0,28.2488,4.2548,27.1427,7.48496,7.55913,15.0993,1.46655,10.3002,14.4554,18.7764,13.0655
-21.6549,0.964929,0.21712,3,15,0,29.6187,5.48079,25.0308,6.397,9.04788,15.4205,5.41099,11.8554,15.0363,19.3086,10.2991
-20.5569,0.970138,0.21712,4,15,0,25.21,1.1384,16.5242,10.2916,12.8843,4.97834,4.54672,4.02479,11.6925,1.30203,8.81967
-24.0537,0.966953,0.21712,4,15,0,25.3605,9.61792,17.5106,9.35585,-16.9939,10.8618,-2.56696,4.37039,19.3934,18.0448,24.0651
-19.6889,0.966241,0.21712,4,31,0,27.5982,10.7055,14.7796,14.5404,22.4328,8.88075,3.01531,8.84792,13.5967,4.63109,9.41084
-15.3354,0.983412,0.21712,4,15,0,21.4934,7.09911,11.1588,5.64836,2.7338,10.1953,8.38013,7.63513,12.8652,13.9495,4.25636
-16.2297,0.837731,0.21712,4,31,0,26.4006,4.52705,9.46851,8.5808,2.34958,2.56111,4.30637,5.21305,6.14751,-3.79771,5.58164
-19.7451,0.945325,0.21712,4,15,0,22.0902,5.57087,7.90115,3.48743,4.82487,11.868,-0.473074,-3.86734,17.7543,17.6551,9.58098
-22.2304,0.978888,0.21712,4,15,0,25.8427,8.38802,14.2126,17.464,-9.10679,-1.22491,3.76823,2.24741,3.93559,18.3727,12.0409
-20.1209,0.967344,0.21712,4,15,0,26.821,5.93314,19.6512,2.1733,12.9332,4.432,0.157455,-6.97132,16.3247,9.75165,8.39246
-21.6438,0.991243,0.21712,4,23,0,25.0838,11.1895,9.68247,4.11814,12.6937,18.8127,5.41157,-4.11846,23.6502,18.3031,10.8667
-20.7846,0.975407,0.21712,4,15,0,25.4392,11.9433,21.5566,5.98069,6.65892,15.3762,-2.34931,7.63396,17.1505,22.8011,13.946
-20.686,0.994729,0.21712,4,15,0,25.4348,14.0796,6.93746,20.3319,17.2351,12.3685,19.9382,15.2437,14.662,9.86457,5.07444
-14.7448,0.966546,0.21712,3,7,0,21.8925,16.6651,20.0226,11.2186,17.2845,17.5508,14.6374,15.1582,16.7198,13.6801,3.18317
